Datum tenaamstelling,Brandstof omschrijving,Kenteken
2006-11-28,Diesel,2113
2006-11-29,Benzine,14966
2006-11-29,Diesel,2116
2006-11-30,Diesel,2118
2006-11-30,Benzine,14980
2006-12-01,Diesel,2119
2006-12-01,Benzine,15003
2006-12-02,Benzine,15011
2006-12-02,Diesel,2121
2006-12-04,Benzine,15021
2006-12-05,Benzine,15027
2006-12-06,Benzine,15034
2006-12-06,Diesel,2122
2006-12-07,Diesel,2125
2006-12-07,Benzine,15041
2006-12-08,Diesel,2127
2006-12-08,Benzine,15061
2006-12-09,Benzine,15067
2006-12-11,Benzine,15070
2006-12-12,Benzine,15074
2006-12-12,Diesel,2129
2006-12-13,Benzine,15078
2006-12-14,Diesel,2131
2006-12-14,Benzine,15088
2006-12-15,Diesel,2133
2006-12-15,Benzine,15104
2006-12-16,Diesel,2135
2006-12-16,Benzine,15110
2006-12-18,Diesel,2136
2006-12-18,Benzine,15114
2006-12-19,Benzine,15119
2006-12-19,Diesel,2138
2006-12-20,Diesel,2141
2006-12-20,Benzine,15129
2006-12-21,Benzine,15134
2006-12-22,Benzine,15144
2006-12-22,Diesel,2142
2006-12-23,Benzine,15151
2006-12-27,Benzine,15160
2006-12-27,Diesel,2143
2006-12-28,Diesel,2144
2006-12-28,Benzine,15169
2006-12-29,Diesel,2146
2006-12-29,Benzine,15184
2006-12-30,Diesel,2149
2006-12-30,Benzine,15187
2007-01-02,Diesel,2150
2007-01-02,Benzine,15197
2007-01-03,Benzine,15215
2007-01-03,LPG,190
2007-01-03,Diesel,2151
2007-01-04,Benzine,15237
2007-01-05,Benzine,15271
2007-01-05,Diesel,2154
2007-01-06,Benzine,15278
2007-01-08,Benzine,15288
2007-01-09,Diesel,2155
2007-01-09,Benzine,15301
2007-01-10,Benzine,15325
2007-01-11,Diesel,2156
2007-01-11,Benzine,15350
2007-01-12,Diesel,2157
2007-01-12,Benzine,15400
2007-01-13,Benzine,15402
2007-01-15,Benzine,15413
2007-01-15,Diesel,2158
2007-01-16,Benzine,15425
2007-01-16,Diesel,2161
2007-01-17,Benzine,15437
2007-01-17,Diesel,2162
2007-01-18,Benzine,15451
2007-01-18,Diesel,2165
2007-01-19,LPG,191
2007-01-19,Diesel,2167
2007-01-19,Benzine,15484
2007-01-20,Benzine,15492
2007-01-22,Benzine,15505
2007-01-22,Diesel,2168
2007-01-23,Diesel,2171
2007-01-23,Benzine,15517
2007-01-24,Benzine,15526
2007-01-25,Benzine,15538
2007-01-25,Diesel,2172
2007-01-26,Diesel,2174
2007-01-26,LPG,193
2007-01-26,Benzine,15558
2007-01-27,Benzine,15571
2007-01-29,Benzine,15579
2007-01-30,Diesel,2176
2007-01-30,Benzine,15598
2007-01-31,Benzine,15607
2007-02-01,Benzine,15624
2007-02-01,LPG,194
2007-02-02,Benzine,15648
2007-02-02,Diesel,2178
2007-02-03,Diesel,2180
2007-02-03,Benzine,15651
2007-02-05,Benzine,15658
2007-02-06,Benzine,15664
2007-02-07,Diesel,2181
2007-02-07,Benzine,15676
2007-02-08,Diesel,2183
2007-02-08,Benzine,15688
2007-02-09,Diesel,2184
2007-02-09,Benzine,15718
2007-02-10,Benzine,15724
2007-02-10,Diesel,2185
2007-02-12,Benzine,15732
2007-02-12,Diesel,2186
2007-02-13,Benzine,15743
2007-02-14,Diesel,2188
2007-02-14,Benzine,15754
2007-02-15,Diesel,2189
2007-02-15,Benzine,15771
2007-02-16,Benzine,15807
2007-02-17,Benzine,15817
2007-02-17,Diesel,2190
2007-02-19,Benzine,15828
2007-02-20,Diesel,2192
2007-02-20,Benzine,15833
2007-02-21,Diesel,2193
2007-02-21,Benzine,15848
2007-02-22,Benzine,15860
2007-02-22,Diesel,2195
2007-02-23,Diesel,2197
2007-02-23,Benzine,15882
2007-02-24,Benzine,15890
2007-02-24,Diesel,2198
2007-02-26,Diesel,2199
2007-02-26,Benzine,15898
2007-02-27,Benzine,15906
2007-02-27,Diesel,2202
2007-02-28,Benzine,15926
2007-02-28,Diesel,2203
2007-03-01,Diesel,2204
2007-03-01,Benzine,15936
2007-03-02,Diesel,2207
2007-03-02,Benzine,15953
2007-03-03,Benzine,15957
2007-03-05,Benzine,15964
2007-03-06,Diesel,2211
2007-03-06,Benzine,15977
2007-03-07,Diesel,2212
2007-03-07,Benzine,15982
2007-03-08,Diesel,2214
2007-03-08,Benzine,15996
2007-03-09,Benzine,16011
2007-03-09,Diesel,2217
2007-03-10,Benzine,16016
2007-03-12,Diesel,2219
2007-03-12,Benzine,16025
2007-03-13,Benzine,16037
2007-03-14,LPG,195
2007-03-14,Diesel,2221
2007-03-14,Benzine,16048
2007-03-15,Benzine,16063
2007-03-15,Diesel,2222
2007-03-16,Benzine,16095
2007-03-16,Diesel,2223
2007-03-17,Benzine,16100
2007-03-17,Diesel,2225
2007-03-19,Benzine,16107
2007-03-19,Diesel,2226
2007-03-20,Benzine,16120
2007-03-20,Diesel,2227
2007-03-21,Benzine,16125
2007-03-21,Diesel,2228
2007-03-22,Diesel,2229
2007-03-22,Benzine,16140
2007-03-23,Diesel,2231
2007-03-23,Benzine,16163
2007-03-24,Diesel,2232
2007-03-24,Benzine,16180
2007-03-26,Benzine,16193
2007-03-26,Diesel,2235
2007-03-27,Benzine,16207
2007-03-28,Diesel,2236
2007-03-28,Benzine,16224
2007-03-29,Diesel,2240
2007-03-29,Benzine,16254
2007-03-30,Diesel,2246
2007-03-30,Benzine,16284
2007-03-31,Benzine,16291
2007-04-02,Diesel,2247
2007-04-02,Benzine,16299
2007-04-03,Benzine,16309
2007-04-03,Diesel,2248
2007-04-04,Benzine,16317
2007-04-04,Diesel,2250
2007-04-05,Benzine,16333
2007-04-05,Diesel,2251
2007-04-06,Benzine,16358
2007-04-06,Diesel,2253
2007-04-07,Benzine,16368
2007-04-10,Benzine,16377
2007-04-10,Diesel,2258
2007-04-11,Benzine,16387
2007-04-12,Benzine,16403
2007-04-12,Diesel,2260
2007-04-13,Benzine,16426
2007-04-13,Diesel,2264
2007-04-14,Diesel,2265
2007-04-14,Benzine,16442
2007-04-16,Benzine,16451
2007-04-17,Benzine,16462
2007-04-17,Diesel,2267
2007-04-18,Benzine,16473
2007-04-18,Diesel,2268
2007-04-19,Benzine,16487
2007-04-20,Diesel,2272
2007-04-20,Benzine,16516
2007-04-21,Diesel,2274
2007-04-21,Benzine,16527
2007-04-23,Diesel,2275
2007-04-23,Benzine,16533
2007-04-24,Benzine,16543
2007-04-25,LPG,196
2007-04-25,Benzine,16557
2007-04-26,Benzine,16580
2007-04-26,Diesel,2276
2007-04-27,LPG,197
2007-04-27,Benzine,16606
2007-04-27,Diesel,2281
2007-04-28,Diesel,2282
2007-04-28,Benzine,16628
2007-05-01,Benzine,16639
2007-05-02,Benzine,16644
2007-05-02,Diesel,2284
2007-05-03,Benzine,16658
2007-05-03,Diesel,2285
2007-05-04,Benzine,16681
2007-05-04,Diesel,2286
2007-05-05,Benzine,16690
2007-05-05,Diesel,2287
2007-05-07,Benzine,16695
2007-05-07,Diesel,2288
2007-05-08,Benzine,16702
2007-05-08,Diesel,2290
2007-05-09,Benzine,16719
2007-05-09,Diesel,2291
2007-05-10,Diesel,2293
2007-05-10,Benzine,16738
2007-05-11,Benzine,16768
2007-05-12,Benzine,16780
2007-05-12,Diesel,2295
2007-05-14,Diesel,2296
2007-05-14,Benzine,16787
2007-05-15,Diesel,2299
2007-05-15,Benzine,16802
2007-05-16,Diesel,2300
2007-05-16,LPG,198
2007-05-16,Benzine,16827
2007-05-18,Benzine,16849
2007-05-18,Diesel,2301
2007-05-18,LPG,199
2007-05-19,Benzine,16857
2007-05-21,Benzine,16869
2007-05-21,Diesel,2303
2007-05-22,Benzine,16884
2007-05-22,Diesel,2304
2007-05-23,Diesel,2305
2007-05-23,Benzine,16897
2007-05-24,Diesel,2308
2007-05-24,Benzine,16912
2007-05-25,Benzine,16941
2007-05-25,Diesel,2312
2007-05-26,Benzine,16956
2007-05-26,Diesel,2314
2007-05-29,Benzine,16969
2007-05-29,Diesel,2316
2007-05-30,Benzine,16992
2007-05-30,Diesel,2318
2007-05-31,Benzine,17031
2007-05-31,Diesel,2321
2007-06-01,LPG,200
2007-06-01,Benzine,17056
2007-06-01,Diesel,2324
2007-06-02,Diesel,2326
2007-06-02,Benzine,17063
2007-06-04,Benzine,17077
2007-06-05,Diesel,2327
2007-06-05,Benzine,17088
2007-06-06,Diesel,2331
2007-06-06,Benzine,17096
2007-06-07,Benzine,17111
2007-06-07,Diesel,2336
2007-06-08,Benzine,17131
2007-06-08,Diesel,2340
2007-06-09,Benzine,17140
2007-06-11,Diesel,2342
2007-06-11,Benzine,17146
2007-06-12,Diesel,2343
2007-06-12,Benzine,17157
2007-06-13,Benzine,17173
2007-06-14,Benzine,17195
2007-06-14,Diesel,2344
2007-06-15,Diesel,2348
2007-06-15,Benzine,17231
2007-06-16,Benzine,17238
2007-06-16,Diesel,2349
2007-06-18,Benzine,17256
2007-06-18,Diesel,2351
2007-06-19,Benzine,17272
2007-06-20,Benzine,17288
2007-06-20,LPG,201
2007-06-21,Diesel,2352
2007-06-21,LPG,202
2007-06-21,Benzine,17306
2007-06-22,Benzine,17327
2007-06-22,Diesel,2355
2007-06-23,Diesel,2358
2007-06-23,Benzine,17332
2007-06-25,Benzine,17347
2007-06-25,Diesel,2362
2007-06-26,Benzine,17359
2007-06-26,Diesel,2363
2007-06-27,Diesel,2370
2007-06-27,Benzine,17372
2007-06-28,Benzine,17392
2007-06-28,Diesel,2374
2007-06-29,Benzine,17454
2007-06-29,Diesel,2379
2007-06-30,Benzine,17475
2007-07-02,Diesel,2381
2007-07-02,Benzine,17485
2007-07-03,Diesel,2384
2007-07-03,Benzine,17494
2007-07-04,Diesel,2387
2007-07-04,Benzine,17508
2007-07-05,Diesel,2389
2007-07-05,Benzine,17522
2007-07-06,Benzine,17562
2007-07-06,Diesel,2390
2007-07-07,Benzine,17570
2007-07-09,Benzine,17577
2007-07-09,Diesel,2391
2007-07-10,Benzine,17587
2007-07-11,Diesel,2394
2007-07-11,Benzine,17599
2007-07-12,Benzine,17618
2007-07-12,Diesel,2396
2007-07-13,Diesel,2399
2007-07-13,Benzine,17639
2007-07-14,Diesel,2401
2007-07-14,LPG,203
2007-07-14,Benzine,17645
2007-07-16,Diesel,2404
2007-07-16,Benzine,17658
2007-07-17,Diesel,2409
2007-07-17,Benzine,17669
2007-07-18,Diesel,2411
2007-07-18,Benzine,17685
2007-07-19,LPG,204
2007-07-19,Benzine,17700
2007-07-19,Diesel,2412
2007-07-20,Diesel,2413
2007-07-20,Benzine,17723
2007-07-21,Benzine,17734
2007-07-23,Diesel,2414
2007-07-23,Benzine,17743
2007-07-24,Benzine,17754
2007-07-25,Diesel,2418
2007-07-25,Benzine,17762
2007-07-26,Benzine,17778
2007-07-26,Diesel,2421
2007-07-27,Diesel,2423
2007-07-27,Benzine,17801
2007-07-28,Benzine,17807
2007-07-30,Diesel,2428
2007-07-30,Benzine,17823
2007-07-31,Diesel,2432
2007-07-31,Benzine,17854
2007-08-01,Diesel,2433
2007-08-01,Benzine,17865
2007-08-02,Diesel,2436
2007-08-02,Benzine,17877
2007-08-03,Benzine,17896
2007-08-04,Benzine,17904
2007-08-06,Diesel,2438
2007-08-06,Benzine,17915
2007-08-07,Diesel,2439
2007-08-07,Benzine,17924
2007-08-08,Benzine,17932
2007-08-08,Diesel,2440
2007-08-09,Benzine,17947
2007-08-09,Diesel,2441
2007-08-10,Benzine,17969
2007-08-10,Diesel,2442
2007-08-11,Benzine,17982
2007-08-13,Benzine,17986
2007-08-14,Diesel,2444
2007-08-14,Benzine,18005
2007-08-15,Benzine,18019
2007-08-15,Diesel,2445
2007-08-16,Benzine,18035
2007-08-16,Diesel,2447
2007-08-17,LPG,205
2007-08-17,Benzine,18055
2007-08-17,Diesel,2452
2007-08-18,Benzine,18067
2007-08-20,Benzine,18074
2007-08-20,Diesel,2455
2007-08-21,Benzine,18086
2007-08-22,Benzine,18100
2007-08-23,Diesel,2457
2007-08-23,Benzine,18114
2007-08-24,Diesel,2461
2007-08-24,Benzine,18136
2007-08-25,Diesel,2462
2007-08-25,Benzine,18146
2007-08-27,Benzine,18153
2007-08-28,Diesel,2465
2007-08-28,Benzine,18170
2007-08-29,Diesel,2466
2007-08-29,Benzine,18180
2007-08-30,Diesel,2474
2007-08-30,Benzine,18197
2007-08-31,Diesel,2479
2007-08-31,Benzine,18240
2007-09-01,Diesel,2480
2007-09-01,Benzine,18247
2007-09-03,Diesel,2482
2007-09-03,LPG,206
2007-09-03,Benzine,18251
2007-09-04,Benzine,18263
2007-09-05,Benzine,18272
2007-09-06,Diesel,2483
2007-09-06,Benzine,18280
2007-09-07,Benzine,18305
2007-09-07,LPG,207
2007-09-07,Diesel,2484
2007-09-08,Diesel,2485
2007-09-08,Benzine,18318
2007-09-10,Benzine,18327
2007-09-10,Diesel,2486
2007-09-11,Benzine,18335
2007-09-11,Diesel,2492
2007-09-12,Benzine,18350
2007-09-12,Diesel,2493
2007-09-13,Diesel,2497
2007-09-13,Benzine,18364
2007-09-14,Benzine,18382
2007-09-14,Diesel,2499
2007-09-15,Benzine,18390
2007-09-15,Diesel,2500
2007-09-17,Benzine,18400
2007-09-18,Benzine,18418
2007-09-19,Benzine,18428
2007-09-19,Diesel,2503
2007-09-20,Benzine,18442
2007-09-21,Benzine,18468
2007-09-21,Diesel,2507
2007-09-22,Benzine,18479
2007-09-22,Diesel,2508
2007-09-24,Benzine,18486
2007-09-24,Diesel,2510
2007-09-25,Diesel,2511
2007-09-25,Benzine,18494
2007-09-26,Diesel,2515
2007-09-26,LPG,208
2007-09-26,Benzine,18508
2007-09-27,Benzine,18529
2007-09-27,Diesel,2517
2007-09-28,Diesel,2522
2007-09-28,Benzine,18593
2007-09-29,Diesel,2524
2007-09-29,Benzine,18608
2007-10-01,Diesel,2525
2007-10-01,Benzine,18620
2007-10-02,Diesel,2529
2007-10-02,Benzine,18631
2007-10-03,Diesel,2530
2007-10-03,Benzine,18638
2007-10-04,Benzine,18651
2007-10-05,Benzine,18677
2007-10-05,Diesel,2532
2007-10-05,LPG,209
2007-10-06,Benzine,18690
2007-10-06,Diesel,2533
2007-10-08,Benzine,18696
2007-10-09,Benzine,18707
2007-10-09,Diesel,2534
2007-10-10,Diesel,2537
2007-10-10,Benzine,18713
2007-10-11,Benzine,18728
2007-10-11,Diesel,2541
2007-10-12,Benzine,18757
2007-10-12,Diesel,2545
2007-10-13,Diesel,2546
2007-10-13,Benzine,18765
2007-10-15,Diesel,2547
2007-10-15,Benzine,18775
2007-10-16,Diesel,2548
2007-10-16,Benzine,18788
2007-10-17,Benzine,18801
2007-10-17,Diesel,2549
2007-10-18,Diesel,2550
2007-10-18,Benzine,18817
2007-10-19,Diesel,2552
2007-10-19,Benzine,18855
2007-10-20,Benzine,18864
2007-10-20,Diesel,2555
2007-10-22,Diesel,2557
2007-10-22,Benzine,18875
2007-10-23,Benzine,18886
2007-10-24,Benzine,18902
2007-10-24,Diesel,2558
2007-10-25,Diesel,2559
2007-10-25,Benzine,18920
2007-10-25,LPG,210
2007-10-26,Diesel,2562
2007-10-26,Benzine,18954
2007-10-27,Benzine,18962
2007-10-27,Diesel,2564
2007-10-29,Benzine,18978
2007-10-30,Benzine,18990
2007-10-30,Diesel,2565
2007-10-31,Benzine,19030
2007-10-31,Diesel,2570
2007-11-01,Diesel,2573
2007-11-01,Benzine,19045
2007-11-02,Diesel,2576
2007-11-02,Benzine,19066
2007-11-03,Benzine,19073
2007-11-05,LPG,211
2007-11-05,Benzine,19080
2007-11-06,Diesel,2578
2007-11-06,Benzine,19085
2007-11-07,Benzine,19100
2007-11-07,Diesel,2579
2007-11-08,Diesel,2580
2007-11-08,Benzine,19118
2007-11-09,Diesel,2583
2007-11-09,Benzine,19133
2007-11-10,Diesel,2584
2007-11-10,Benzine,19143
2007-11-12,Benzine,19151
2007-11-12,Diesel,2585
2007-11-13,Diesel,2586
2007-11-13,Benzine,19162
2007-11-14,Benzine,19176
2007-11-14,Diesel,2588
2007-11-15,Benzine,19191
2007-11-15,Diesel,2591
2007-11-16,Benzine,19210
2007-11-16,LPG,212
2007-11-16,Diesel,2593
2007-11-17,Benzine,19220
2007-11-17,Diesel,2594
2007-11-19,Benzine,19224
2007-11-19,Diesel,2595
2007-11-20,Benzine,19235
2007-11-20,Diesel,2596
2007-11-21,Diesel,2598
2007-11-21,Benzine,19248
2007-11-22,Diesel,2602
2007-11-22,LPG,213
2007-11-22,Benzine,19258
2007-11-23,Diesel,2605
2007-11-23,Benzine,19285
2007-11-24,Diesel,2609
2007-11-24,Benzine,19288
2007-11-26,Benzine,19298
2007-11-27,Benzine,19308
2007-11-28,Benzine,19316
2007-11-28,Diesel,2611
2007-11-29,Benzine,19335
2007-11-29,Diesel,2613
2007-11-30,Diesel,2616
2007-11-30,Benzine,19365
2007-12-01,Benzine,19381
2007-12-03,Diesel,2619
2007-12-03,Benzine,19390
2007-12-04,Benzine,19398
2007-12-04,Diesel,2620
2007-12-05,Diesel,2621
2007-12-05,Benzine,19403
2007-12-06,Benzine,19412
2007-12-06,Diesel,2623
2007-12-07,Diesel,2624
2007-12-07,Benzine,19431
2007-12-08,LPG,214
2007-12-08,Diesel,2625
2007-12-08,Benzine,19437
2007-12-10,Benzine,19447
2007-12-10,Diesel,2627
2007-12-11,Benzine,19455
2007-12-11,Diesel,2630
2007-12-12,Benzine,19465
2007-12-12,Diesel,2631
2007-12-13,Diesel,2634
2007-12-13,Benzine,19476
2007-12-14,Diesel,2637
2007-12-14,Benzine,19494
2007-12-15,Diesel,2638
2007-12-15,Benzine,19499
2007-12-17,Diesel,2641
2007-12-17,Benzine,19505
2007-12-18,Benzine,19515
2007-12-19,Benzine,19527
2007-12-19,Diesel,2643
2007-12-20,Diesel,2646
2007-12-20,Benzine,19541
2007-12-21,Benzine,19559
2007-12-21,LPG,215
2007-12-22,Diesel,2647
2007-12-22,Benzine,19566
2007-12-24,Diesel,2649
2007-12-24,Benzine,19573
2007-12-27,Diesel,2650
2007-12-27,Benzine,19584
2007-12-28,Benzine,19603
2007-12-28,Diesel,2651
2007-12-29,Diesel,2652
2007-12-29,Benzine,19606
2007-12-29,LPG,216
2007-12-31,Benzine,19613
2007-12-31,Diesel,2654
2008-01-02,Benzine,19628
2008-01-02,Diesel,2657
2008-01-03,Diesel,2664
2008-01-03,Benzine,19651
2008-01-04,LPG,217
2008-01-04,Benzine,19682
2008-01-04,Diesel,2673
2008-01-05,Benzine,19691
2008-01-07,Benzine,19703
2008-01-08,Diesel,2676
2008-01-08,Benzine,19716
2008-01-09,Diesel,2679
2008-01-09,Benzine,19737
2008-01-10,Diesel,2686
2008-01-10,Benzine,19762
2008-01-11,Diesel,2690
2008-01-11,LPG,218
2008-01-11,Benzine,19795
2008-01-12,Benzine,19809
2008-01-12,Diesel,2691
2008-01-12,LPG,219
2008-01-14,Benzine,19820
2008-01-14,Diesel,2694
2008-01-15,Benzine,19833
2008-01-16,LPG,220
2008-01-16,Benzine,19844
2008-01-17,Benzine,19858
2008-01-17,Diesel,2695
2008-01-18,LPG,221
2008-01-18,Benzine,19880
2008-01-18,Diesel,2699
2008-01-19,Benzine,19884
2008-01-19,Diesel,2701
2008-01-21,Benzine,19893
2008-01-21,Diesel,2703
2008-01-22,Diesel,2705
2008-01-22,Benzine,19903
2008-01-23,Benzine,19910
2008-01-23,Diesel,2707
2008-01-24,Benzine,19917
2008-01-24,Diesel,2709
2008-01-25,Diesel,2711
2008-01-25,LPG,222
2008-01-25,Benzine,19938
2008-01-26,LPG,223
2008-01-26,Benzine,19951
2008-01-26,Diesel,2713
2008-01-28,Diesel,2716
2008-01-28,Benzine,19958
2008-01-29,Diesel,2717
2008-01-29,Benzine,19969
2008-01-30,Diesel,2721
2008-01-30,Benzine,19988
2008-01-31,Diesel,2725
2008-01-31,Benzine,20004
2008-02-01,Diesel,2727
2008-02-01,Benzine,20020
2008-02-02,Benzine,20027
2008-02-02,Diesel,2728
2008-02-04,Benzine,20040
2008-02-04,Diesel,2729
2008-02-05,Diesel,2730
2008-02-05,Benzine,20048
2008-02-06,Benzine,20061
2008-02-06,Diesel,2733
2008-02-07,Benzine,20100
2008-02-07,Diesel,2740
2008-02-08,Benzine,20161
2008-02-08,Diesel,2744
2008-02-09,Diesel,2747
2008-02-09,Benzine,20187
2008-02-11,Benzine,20210
2008-02-11,Diesel,2751
2008-02-12,LPG,224
2008-02-12,Benzine,20223
2008-02-12,Diesel,2752
2008-02-13,Benzine,20252
2008-02-13,Diesel,2753
2008-02-14,Benzine,20293
2008-02-14,Diesel,2755
2008-02-15,Diesel,2765
2008-02-15,Benzine,20350
2008-02-16,Diesel,2767
2008-02-16,Benzine,20371
2008-02-18,Benzine,20388
2008-02-18,Diesel,2768
2008-02-18,LPG,225
2008-02-19,Benzine,20403
2008-02-19,Diesel,2770
2008-02-20,Benzine,20419
2008-02-20,Diesel,2773
2008-02-20,LPG,226
2008-02-21,Benzine,20435
2008-02-21,Diesel,2775
2008-02-22,Benzine,20470
2008-02-22,Diesel,2778
2008-02-23,Benzine,20483
2008-02-23,Diesel,2779
2008-02-25,Benzine,20496
2008-02-25,Diesel,2781
2008-02-26,Benzine,20504
2008-02-26,Diesel,2782
2008-02-27,Diesel,2783
2008-02-27,Benzine,20520
2008-02-28,Diesel,2789
2008-02-28,Benzine,20540
2008-02-29,Diesel,2793
2008-02-29,Benzine,20574
2008-03-01,Benzine,20592
2008-03-01,Diesel,2795
2008-03-03,Benzine,20603
2008-03-03,Diesel,2798
2008-03-04,LPG,227
2008-03-04,Diesel,2800
2008-03-04,Benzine,20614
2008-03-05,Diesel,2802
2008-03-05,Benzine,20625
2008-03-06,Diesel,2805
2008-03-06,Benzine,20644
2008-03-07,Benzine,20682
2008-03-07,Diesel,2811
2008-03-08,Benzine,20693
2008-03-08,Diesel,2814
2008-03-10,Diesel,2819
2008-03-10,Benzine,20705
2008-03-11,Benzine,20721
2008-03-11,Diesel,2821
2008-03-12,LPG,228
2008-03-12,Diesel,2825
2008-03-12,Benzine,20732
2008-03-13,Diesel,2826
2008-03-13,Benzine,20752
2008-03-14,LPG,229
2008-03-14,Diesel,2833
2008-03-14,Benzine,20792
2008-03-15,Benzine,20798
2008-03-15,Diesel,2834
2008-03-17,Diesel,2836
2008-03-17,Benzine,20810
2008-03-18,Diesel,2838
2008-03-18,Benzine,20831
2008-03-19,Diesel,2839
2008-03-19,Benzine,20846
2008-03-20,Diesel,2843
2008-03-20,Benzine,20873
2008-03-21,Diesel,2849
2008-03-21,Benzine,20901
2008-03-22,Diesel,2850
2008-03-22,Benzine,20917
2008-03-25,Diesel,2852
2008-03-25,Benzine,20935
2008-03-26,Diesel,2854
2008-03-26,LPG,230
2008-03-26,Benzine,20948
2008-03-27,Benzine,20971
2008-03-27,Diesel,2856
2008-03-28,Diesel,2861
2008-03-28,Benzine,21012
2008-03-29,Diesel,2863
2008-03-29,Benzine,21023
2008-03-31,Diesel,2865
2008-03-31,Benzine,21068
2008-04-01,Benzine,21082
2008-04-02,Benzine,21098
2008-04-02,Diesel,2868
2008-04-03,Benzine,21128
2008-04-03,Diesel,2876
2008-04-04,Diesel,2879
2008-04-04,Benzine,21156
2008-04-05,Benzine,21175
2008-04-07,Benzine,21184
2008-04-07,Diesel,2880
2008-04-08,Diesel,2881
2008-04-08,Benzine,21195
2008-04-09,Benzine,21211
2008-04-09,Diesel,2882
2008-04-10,Diesel,2884
2008-04-10,Benzine,21230
2008-04-11,Benzine,21276
2008-04-12,Diesel,2885
2008-04-12,Benzine,21291
2008-04-14,Diesel,2886
2008-04-14,Benzine,21297
2008-04-15,Benzine,21308
2008-04-15,Diesel,2888
2008-04-16,Benzine,21328
2008-04-17,Diesel,2891
2008-04-17,Benzine,21348
2008-04-18,Diesel,2895
2008-04-18,Benzine,21373
2008-04-19,Diesel,2897
2008-04-19,Benzine,21387
2008-04-21,Benzine,21404
2008-04-21,Diesel,2898
2008-04-22,Diesel,2901
2008-04-22,Benzine,21417
2008-04-23,Benzine,21425
2008-04-23,Diesel,2903
2008-04-24,Benzine,21445
2008-04-24,LPG,231
2008-04-24,Diesel,2907
2008-04-25,Diesel,2911
2008-04-25,Benzine,21481
2008-04-26,Benzine,21496
2008-04-26,Diesel,2913
2008-04-28,Diesel,2916
2008-04-28,Benzine,21518
2008-04-29,Benzine,21537
2008-04-29,Diesel,2919
2008-05-02,Diesel,2920
2008-05-02,Benzine,21557
2008-05-03,Diesel,2922
2008-05-03,Benzine,21564
2008-05-05,Diesel,2924
2008-05-05,Benzine,21572
2008-05-06,Diesel,2925
2008-05-06,Benzine,21585
2008-05-07,LPG,232
2008-05-07,Benzine,21595
2008-05-08,Diesel,2926
2008-05-08,Benzine,21610
2008-05-09,Benzine,21635
2008-05-09,Diesel,2927
2008-05-10,Benzine,21644
2008-05-10,Diesel,2929
2008-05-13,Diesel,2931
2008-05-13,Benzine,21655
2008-05-14,LPG,234
2008-05-14,Diesel,2934
2008-05-14,Benzine,21673
2008-05-15,Diesel,2936
2008-05-15,Benzine,21692
2008-05-16,LPG,235
2008-05-16,Benzine,21723
2008-05-16,Diesel,2941
2008-05-17,Benzine,21733
2008-05-17,Diesel,2942
2008-05-19,Benzine,21741
2008-05-19,Diesel,2943
2008-05-20,Diesel,2945
2008-05-20,Benzine,21752
2008-05-21,Benzine,21776
2008-05-21,Diesel,2947
2008-05-22,Diesel,2950
2008-05-22,Benzine,21799
2008-05-23,Benzine,21824
2008-05-24,LPG,236
2008-05-24,Benzine,21834
2008-05-26,Benzine,21841
2008-05-26,Diesel,2954
2008-05-27,Diesel,2956
2008-05-27,Benzine,21851
2008-05-28,Diesel,2958
2008-05-28,Benzine,21872
2008-05-29,Diesel,2960
2008-05-29,Benzine,21890
2008-05-29,LPG,237
2008-05-30,Diesel,2967
2008-05-30,LPG,238
2008-05-30,Benzine,21931
2008-05-31,Benzine,21944
2008-05-31,Diesel,2970
2008-06-02,Benzine,21955
2008-06-02,Diesel,2971
2008-06-03,Benzine,21968
2008-06-04,Benzine,21987
2008-06-04,Diesel,2974
2008-06-04,Elektriciteit,3
2008-06-05,Benzine,22004
2008-06-05,Diesel,2979
2008-06-06,Benzine,22031
2008-06-06,Diesel,2980
2008-06-07,Benzine,22042
2008-06-09,Benzine,22054
2008-06-09,Diesel,2982
2008-06-10,Benzine,22066
2008-06-11,Benzine,22086
2008-06-11,Diesel,2988
2008-06-12,Benzine,22107
2008-06-12,Diesel,2990
2008-06-13,Diesel,2998
2008-06-13,Benzine,22135
2008-06-13,LPG,239
2008-06-14,Diesel,2999
2008-06-14,Benzine,22156
2008-06-16,Diesel,3002
2008-06-16,Benzine,22177
2008-06-17,LPG,240
2008-06-17,Benzine,22188
2008-06-17,Diesel,3005
2008-06-18,Benzine,22199
2008-06-18,Diesel,3008
2008-06-19,Diesel,3009
2008-06-19,Benzine,22221
2008-06-20,Diesel,3014
2008-06-20,Benzine,22257
2008-06-21,Benzine,22274
2008-06-21,Diesel,3015
2008-06-23,Diesel,3016
2008-06-23,Benzine,22283
2008-06-24,Diesel,3017
2008-06-24,Benzine,22297
2008-06-25,Benzine,22318
2008-06-25,Diesel,3026
2008-06-25,LPG,241
2008-06-26,Benzine,22344
2008-06-27,Diesel,3031
2008-06-27,Benzine,22381
2008-06-28,Diesel,3033
2008-06-28,Benzine,22398
2008-06-30,Diesel,3039
2008-06-30,Benzine,22441
2008-07-01,Diesel,3044
2008-07-01,Benzine,22457
2008-07-02,Diesel,3046
2008-07-02,Benzine,22473
2008-07-03,Diesel,3049
2008-07-03,Benzine,22489
2008-07-04,Diesel,3053
2008-07-04,Benzine,22522
