Datum tenaamstelling,Brandstof omschrijving,Kenteken
2004-11-08,Benzine,11835
2004-11-09,Benzine,11839
2004-11-10,Benzine,11845
2004-11-10,Diesel,1062
2004-11-11,Benzine,11858
2004-11-12,Benzine,11867
2004-11-13,Benzine,11873
2004-11-15,Benzine,11879
2004-11-16,Diesel,1063
2004-11-16,Benzine,11882
2004-11-16,LPG,382
2004-11-17,Benzine,11884
2004-11-18,Benzine,11896
2004-11-18,LPG,383
2004-11-19,Benzine,11905
2004-11-19,Diesel,1066
2004-11-20,Benzine,11910
2004-11-22,Benzine,11915
2004-11-22,Diesel,1069
2004-11-23,Diesel,1071
2004-11-23,Benzine,11919
2004-11-24,LPG,384
2004-11-24,Benzine,11925
2004-11-25,Benzine,11938
2004-11-26,Benzine,11949
2004-11-27,LPG,386
2004-11-27,Benzine,11955
2004-11-29,LPG,387
2004-11-29,Benzine,11964
2004-11-30,Diesel,1072
2004-11-30,Benzine,11991
2004-12-01,Benzine,11993
2004-12-02,Benzine,12000
2004-12-03,Diesel,1073
2004-12-03,Benzine,12008
2004-12-03,LPG,388
2004-12-04,Benzine,12009
2004-12-06,Benzine,12016
2004-12-07,Benzine,12020
2004-12-08,Diesel,1074
2004-12-08,Benzine,12024
2004-12-09,Benzine,12027
2004-12-09,Diesel,1075
2004-12-10,Diesel,1076
2004-12-10,Benzine,12039
2004-12-11,Benzine,12043
2004-12-13,Benzine,12047
2004-12-14,Benzine,12054
2004-12-14,Diesel,1078
2004-12-15,Benzine,12057
2004-12-15,Diesel,1079
2004-12-16,Diesel,1080
2004-12-16,Benzine,12061
2004-12-17,Diesel,1081
2004-12-17,Benzine,12071
2004-12-18,LPG,389
2004-12-18,Benzine,12073
2004-12-20,Diesel,1082
2004-12-21,Diesel,1083
2004-12-21,Benzine,12076
2004-12-22,Diesel,1084
2004-12-22,Benzine,12081
2004-12-23,Benzine,12089
2004-12-24,LPG,390
2004-12-24,Benzine,12095
2004-12-27,Benzine,12099
2004-12-28,Benzine,12102
2004-12-28,Diesel,1085
2004-12-29,Benzine,12109
2004-12-29,Diesel,1087
2004-12-30,Diesel,1088
2004-12-30,Benzine,12115
2004-12-31,Diesel,1089
2004-12-31,Benzine,12124
2005-01-03,Benzine,12140
2005-01-03,Diesel,1092
2005-01-04,Benzine,12153
2005-01-05,Benzine,12167
2005-01-06,Diesel,1094
2005-01-06,Benzine,12182
2005-01-07,Diesel,1097
2005-01-07,Benzine,12199
2005-01-08,Benzine,12200
2005-01-10,Benzine,12211
2005-01-10,Diesel,1098
2005-01-11,Benzine,12218
2005-01-12,Benzine,12228
2005-01-13,Benzine,12237
2005-01-14,Benzine,12251
2005-01-15,Benzine,12256
2005-01-17,Benzine,12264
2005-01-17,Diesel,1099
2005-01-18,Benzine,12269
2005-01-18,Diesel,1100
2005-01-19,Benzine,12272
2005-01-20,Benzine,12284
2005-01-20,Diesel,1101
2005-01-21,Benzine,12295
2005-01-22,Diesel,1102
2005-01-22,Benzine,12299
2005-01-24,Diesel,1103
2005-01-25,Benzine,12303
2005-01-25,Diesel,1104
2005-01-26,Benzine,12313
2005-01-26,Diesel,1106
2005-01-27,Diesel,1109
2005-01-27,Benzine,12323
2005-01-28,Diesel,1111
2005-01-28,Benzine,12340
2005-01-29,Benzine,12346
2005-01-31,Benzine,12361
2005-02-01,LPG,391
2005-02-01,Benzine,12364
2005-02-01,Diesel,1115
2005-02-02,Benzine,12370
2005-02-03,Benzine,12379
2005-02-03,Diesel,1116
2005-02-04,Diesel,1117
2005-02-04,Benzine,12386
2005-02-05,Benzine,12394
2005-02-07,Benzine,12399
2005-02-08,Benzine,12404
2005-02-09,Diesel,1118
2005-02-09,Benzine,12413
2005-02-10,Diesel,1119
2005-02-10,Benzine,12424
2005-02-11,Diesel,1121
2005-02-11,Benzine,12429
2005-02-12,Benzine,12432
2005-02-14,Benzine,12436
2005-02-15,Benzine,12443
2005-02-16,Diesel,1122
2005-02-16,Benzine,12450
2005-02-17,Benzine,12458
2005-02-17,Diesel,1124
2005-02-18,Benzine,12468
2005-02-18,Diesel,1125
2005-02-19,Benzine,12471
2005-02-21,Benzine,12478
2005-02-22,Benzine,12485
2005-02-23,Benzine,12493
2005-02-23,Diesel,1126
2005-02-24,Benzine,12499
2005-02-24,Diesel,1127
2005-02-25,Diesel,1128
2005-02-25,Benzine,12511
2005-02-26,Benzine,12516
2005-02-28,Diesel,1131
2005-02-28,Benzine,12517
2005-03-01,Benzine,12524
2005-03-01,Diesel,1132
2005-03-02,Benzine,12529
2005-03-03,Benzine,12535
2005-03-04,Diesel,1134
2005-03-04,Benzine,12550
2005-03-05,Diesel,1135
2005-03-05,Benzine,12551
2005-03-07,Benzine,12555
2005-03-08,Benzine,12563
2005-03-09,Benzine,12571
2005-03-10,Diesel,1139
2005-03-10,LPG,392
2005-03-10,Benzine,12579
2005-03-11,Benzine,12589
2005-03-12,LPG,393
2005-03-12,Benzine,12595
2005-03-14,Benzine,12598
2005-03-14,Diesel,1141
2005-03-15,Benzine,12604
2005-03-16,Benzine,12613
2005-03-17,Diesel,1142
2005-03-17,Benzine,12619
2005-03-18,Diesel,1143
2005-03-18,Benzine,12630
2005-03-19,Diesel,1144
2005-03-19,Benzine,12638
2005-03-21,Benzine,12640
2005-03-21,Diesel,1145
2005-03-22,Benzine,12644
2005-03-23,Benzine,12650
2005-03-24,Benzine,12659
2005-03-24,Diesel,1147
2005-03-25,Benzine,12670
2005-03-25,Diesel,1148
2005-03-26,Benzine,12674
2005-03-29,Benzine,12679
2005-03-29,Diesel,1149
2005-03-30,Diesel,1151
2005-03-30,Benzine,12689
2005-03-31,Benzine,12708
2005-04-01,Benzine,12722
2005-04-01,Diesel,1155
2005-04-02,Benzine,12734
2005-04-04,Diesel,1156
2005-04-04,Benzine,12737
2005-04-05,Benzine,12744
2005-04-06,Diesel,1157
2005-04-06,Benzine,12747
2005-04-07,Benzine,12758
2005-04-08,Diesel,1158
2005-04-08,Benzine,12775
2005-04-09,LPG,394
2005-04-09,Benzine,12783
2005-04-09,Diesel,1160
2005-04-11,Benzine,12793
2005-04-11,Diesel,1162
2005-04-12,Diesel,1163
2005-04-12,Benzine,12797
2005-04-13,Benzine,12804
2005-04-14,Diesel,1165
2005-04-14,Benzine,12817
2005-04-15,Diesel,1166
2005-04-15,Benzine,12834
2005-04-16,Benzine,12835
2005-04-18,Benzine,12840
2005-04-19,Diesel,1169
2005-04-19,Benzine,12852
2005-04-20,Benzine,12864
2005-04-21,Diesel,1172
2005-04-21,Benzine,12876
2005-04-22,Benzine,12893
2005-04-23,Diesel,1173
2005-04-23,Benzine,12895
2005-04-25,Diesel,1174
2005-04-25,Benzine,12906
2005-04-26,Benzine,12914
2005-04-26,Diesel,1175
2005-04-27,LPG,395
2005-04-27,Benzine,12927
2005-04-28,Diesel,1176
2005-04-28,Benzine,12952
2005-04-29,Diesel,1179
2005-04-29,Benzine,12985
2005-05-02,Benzine,12989
2005-05-02,Diesel,1181
2005-05-03,Diesel,1183
2005-05-03,Benzine,12999
2005-05-04,Benzine,13005
2005-05-06,LPG,396
2005-05-06,Benzine,13015
2005-05-07,Benzine,13019
2005-05-09,Benzine,13021
2005-05-10,Benzine,13026
2005-05-11,Benzine,13031
2005-05-11,Diesel,1184
2005-05-12,Benzine,13043
2005-05-12,Diesel,1185
2005-05-13,Diesel,1186
2005-05-13,Benzine,13054
2005-05-14,Benzine,13059
2005-05-14,LPG,397
2005-05-17,Diesel,1187
2005-05-17,Benzine,13068
2005-05-17,LPG,398
2005-05-18,Benzine,13071
2005-05-19,Benzine,13081
2005-05-19,Diesel,1189
2005-05-20,Benzine,13094
2005-05-20,Diesel,1191
2005-05-21,Benzine,13098
2005-05-23,Diesel,1192
2005-05-23,Benzine,13102
2005-05-24,Benzine,13109
2005-05-25,Benzine,13114
2005-05-26,Diesel,1193
2005-05-26,Benzine,13125
2005-05-27,Diesel,1195
2005-05-27,Benzine,13137
2005-05-28,Benzine,13141
2005-05-28,Diesel,1196
2005-05-31,Diesel,1197
2005-05-31,Benzine,13153
2005-06-01,Benzine,13160
2005-06-01,Diesel,1198
2005-06-02,Benzine,13176
2005-06-03,Benzine,13184
2005-06-03,LPG,399
2005-06-04,LPG,400
2005-06-04,Benzine,13192
2005-06-06,Benzine,13196
2005-06-07,Benzine,13202
2005-06-08,Diesel,1201
2005-06-08,Benzine,13214
2005-06-09,Benzine,13228
2005-06-10,LPG,401
2005-06-10,Benzine,13242
2005-06-11,Benzine,13243
2005-06-13,Diesel,1203
2005-06-13,Benzine,13248
2005-06-14,Diesel,1205
2005-06-14,Benzine,13252
2005-06-15,Diesel,1207
2005-06-15,Benzine,13260
2005-06-16,Benzine,13269
2005-06-17,LPG,402
2005-06-17,Benzine,13280
2005-06-18,Diesel,1208
2005-06-20,Diesel,1210
2005-06-20,Benzine,13284
2005-06-21,Benzine,13287
2005-06-22,Benzine,13298
2005-06-22,Diesel,1212
2005-06-23,Diesel,1215
2005-06-23,Benzine,13318
2005-06-24,Benzine,13335
2005-06-25,Diesel,1216
2005-06-25,Benzine,13342
2005-06-27,Diesel,1218
2005-06-27,Benzine,13347
2005-06-28,Diesel,1220
2005-06-28,Benzine,13354
2005-06-29,Diesel,1225
2005-06-29,Benzine,13361
2005-06-30,Benzine,13379
2005-06-30,Diesel,1231
2005-07-01,Diesel,1232
2005-07-01,Benzine,13399
2005-07-02,Benzine,13402
2005-07-04,Diesel,1233
2005-07-04,Benzine,13407
2005-07-05,Diesel,1234
2005-07-05,Benzine,13413
2005-07-06,Benzine,13426
2005-07-06,Diesel,1235
2005-07-07,Benzine,13444
2005-07-08,Benzine,13460
2005-07-08,Diesel,1236
2005-07-09,Benzine,13468
2005-07-09,LPG,403
2005-07-11,Diesel,1238
2005-07-11,Benzine,13471
2005-07-12,Benzine,13477
2005-07-12,LPG,404
2005-07-12,Diesel,1239
2005-07-13,Benzine,13486
2005-07-14,Benzine,13499
2005-07-15,Benzine,13512
2005-07-16,LPG,405
2005-07-16,Benzine,13519
2005-07-16,Diesel,1240
2005-07-18,Diesel,1242
2005-07-18,Benzine,13525
2005-07-19,Benzine,13534
2005-07-20,Diesel,1243
2005-07-20,Benzine,13538
2005-07-21,Benzine,13551
2005-07-21,Diesel,1248
2005-07-22,Diesel,1250
2005-07-22,Benzine,13567
2005-07-23,Benzine,13569
2005-07-25,Diesel,1251
2005-07-25,Benzine,13575
2005-07-26,Benzine,13584
2005-07-26,Diesel,1252
2005-07-27,Benzine,13590
2005-07-27,Diesel,1253
2005-07-28,Benzine,13603
2005-07-29,Benzine,13617
2005-07-30,Benzine,13621
2005-08-01,Benzine,13624
2005-08-02,Benzine,13629
2005-08-03,Benzine,13638
2005-08-04,Benzine,13649
2005-08-05,Benzine,13666
2005-08-06,Benzine,13668
2005-08-08,Benzine,13673
2005-08-09,Benzine,13678
2005-08-10,Benzine,13687
2005-08-10,Diesel,1254
2005-08-11,Benzine,13690
2005-08-12,Benzine,13706
2005-08-12,Diesel,1255
2005-08-13,Benzine,13713
2005-08-15,Benzine,13728
2005-08-15,Diesel,1256
2005-08-16,Benzine,13735
2005-08-17,Benzine,13745
2005-08-17,Diesel,1257
2005-08-18,Diesel,1258
2005-08-18,Benzine,13758
2005-08-19,Benzine,13766
2005-08-20,Benzine,13771
2005-08-22,Benzine,13775
2005-08-22,Diesel,1259
2005-08-23,Benzine,13786
2005-08-23,Diesel,1260
2005-08-24,Diesel,1261
2005-08-24,Benzine,13789
2005-08-25,Diesel,1262
2005-08-25,Benzine,13792
2005-08-26,LPG,406
2005-08-26,Benzine,13806
2005-08-26,Diesel,1266
2005-08-27,Benzine,13811
2005-08-29,Diesel,1267
2005-08-29,Benzine,13815
2005-08-30,Benzine,13826
2005-08-30,Diesel,1268
2005-08-31,Diesel,1269
2005-08-31,Benzine,13834
2005-09-01,Diesel,1272
2005-09-01,LPG,407
2005-09-01,Benzine,13848
2005-09-02,Diesel,1273
2005-09-02,Benzine,13859
2005-09-03,Benzine,13864
2005-09-05,Benzine,13865
2005-09-06,Benzine,13869
2005-09-06,LPG,408
2005-09-07,Diesel,1274
2005-09-07,LPG,410
2005-09-07,Benzine,13876
2005-09-08,Diesel,1275
2005-09-08,Benzine,13883
2005-09-09,Diesel,1276
2005-09-09,Benzine,13891
2005-09-10,Benzine,13894
2005-09-12,Benzine,13900
2005-09-13,Diesel,1277
2005-09-13,Benzine,13908
2005-09-14,Diesel,1278
2005-09-14,Benzine,13916
2005-09-15,LPG,411
2005-09-15,Benzine,13922
2005-09-16,Benzine,13943
2005-09-17,Benzine,13944
2005-09-17,Diesel,1279
2005-09-19,Benzine,13949
2005-09-20,Benzine,13959
2005-09-21,Diesel,1281
2005-09-21,Benzine,13972
2005-09-22,Diesel,1283
2005-09-22,Elektriciteit,1
2005-09-22,Benzine,13976
2005-09-23,Diesel,1286
2005-09-23,Benzine,13989
2005-09-24,LPG,412
2005-09-24,Benzine,13995
2005-09-26,Benzine,13998
2005-09-27,Benzine,14005
2005-09-28,Benzine,14010
2005-09-29,Diesel,1288
2005-09-29,Benzine,14017
2005-09-30,Benzine,14037
2005-10-01,Diesel,1289
2005-10-01,Benzine,14048
2005-10-03,Benzine,14055
2005-10-04,Diesel,1291
2005-10-04,Benzine,14061
2005-10-05,Benzine,14068
2005-10-06,Benzine,14077
2005-10-07,Diesel,1293
2005-10-07,Benzine,14095
2005-10-08,Benzine,14099
2005-10-10,Benzine,14109
2005-10-11,Diesel,1294
2005-10-11,Benzine,14112
2005-10-12,Benzine,14119
2005-10-12,Diesel,1295
2005-10-13,Benzine,14125
2005-10-14,Benzine,14144
2005-10-14,Diesel,1296
2005-10-15,LPG,413
2005-10-15,Diesel,1297
2005-10-15,Benzine,14153
2005-10-17,Diesel,1299
2005-10-17,Benzine,14159
2005-10-18,LPG,414
2005-10-18,Diesel,1302
2005-10-18,Benzine,14170
2005-10-19,Diesel,1303
2005-10-19,Benzine,14176
2005-10-20,Diesel,1306
2005-10-20,Benzine,14182
2005-10-21,Benzine,14198
2005-10-21,Diesel,1308
2005-10-22,Benzine,14203
2005-10-24,Benzine,14207
2005-10-24,Diesel,1310
2005-10-25,Benzine,14216
2005-10-25,Diesel,1311
2005-10-26,Diesel,1312
2005-10-26,Benzine,14224
2005-10-27,Benzine,14233
2005-10-27,Diesel,1313
2005-10-28,Benzine,14245
2005-10-28,Diesel,1314
2005-10-29,Benzine,14252
2005-10-31,Benzine,14262
2005-11-01,Benzine,14268
2005-11-02,Benzine,14274
2005-11-03,Benzine,14283
2005-11-03,Diesel,1316
2005-11-04,Diesel,1320
2005-11-04,Benzine,14296
2005-11-05,Benzine,14301
2005-11-05,Diesel,1321
2005-11-07,Benzine,14306
2005-11-08,Benzine,14316
2005-11-09,Benzine,14325
2005-11-10,Diesel,1323
2005-11-10,Benzine,14336
2005-11-11,Benzine,14352
2005-11-11,Diesel,1324
2005-11-12,Benzine,14356
2005-11-14,Benzine,14360
2005-11-15,LPG,415
2005-11-15,Benzine,14365
2005-11-16,Diesel,1325
2005-11-16,Benzine,14371
2005-11-17,Benzine,14384
2005-11-17,Diesel,1327
2005-11-18,Benzine,14396
2005-11-19,Benzine,14399
2005-11-21,Benzine,14404
2005-11-22,Benzine,14412
2005-11-23,Benzine,14416
2005-11-24,Benzine,14425
2005-11-24,Diesel,1329
2005-11-25,Diesel,1330
2005-11-25,Benzine,14437
2005-11-26,LPG,416
2005-11-26,Benzine,14441
2005-11-28,Benzine,14449
2005-11-29,Benzine,14453
2005-11-29,Diesel,1333
2005-11-30,Benzine,14458
2005-11-30,Diesel,1334
2005-12-01,Benzine,14461
2005-12-02,Benzine,14475
2005-12-02,Diesel,1335
2005-12-03,Benzine,14480
2005-12-03,Diesel,1336
2005-12-05,Diesel,1337
2005-12-05,Benzine,14481
2005-12-06,Benzine,14485
2005-12-07,Diesel,1338
2005-12-07,Benzine,14491
2005-12-08,Diesel,1339
2005-12-08,Benzine,14496
2005-12-09,Diesel,1340
2005-12-09,Benzine,14505
2005-12-10,Benzine,14511
2005-12-12,Benzine,14516
2005-12-12,LPG,417
2005-12-12,Diesel,1342
2005-12-13,Benzine,14520
2005-12-14,Benzine,14528
2005-12-15,Benzine,14534
2005-12-15,Diesel,1343
2005-12-16,Benzine,14543
2005-12-17,Benzine,14546
2005-12-19,Benzine,14551
2005-12-20,Benzine,14554
2005-12-21,Benzine,14562
2005-12-22,Benzine,14568
2005-12-23,Diesel,1346
2005-12-23,Benzine,14575
2005-12-24,Diesel,1347
2005-12-24,Benzine,14577
2005-12-27,Diesel,1348
2005-12-27,Benzine,14583
2005-12-28,Diesel,1349
2005-12-28,Benzine,14592
2005-12-28,LPG,418
2005-12-29,Benzine,14601
2005-12-29,LPG,419
2005-12-30,Benzine,14607
2005-12-30,Diesel,1350
2005-12-30,LPG,420
2005-12-31,Benzine,14608
2006-01-02,Benzine,14619
2006-01-03,Benzine,14632
2006-01-03,Diesel,1351
2006-01-04,Benzine,14639
2006-01-05,Benzine,14660
2006-01-06,Benzine,14687
2006-01-06,Diesel,1355
2006-01-07,Benzine,14689
2006-01-09,Benzine,14697
2006-01-09,Diesel,1357
2006-01-10,Benzine,14705
2006-01-10,Diesel,1358
2006-01-11,Benzine,14714
2006-01-12,Benzine,14721
2006-01-12,Diesel,1359
2006-01-13,Benzine,14734
2006-01-13,Diesel,1360
2006-01-14,LPG,421
2006-01-14,Benzine,14739
2006-01-16,Diesel,1361
2006-01-16,Benzine,14748
2006-01-17,Benzine,14751
2006-01-17,Diesel,1362
2006-01-17,LPG,422
2006-01-18,Diesel,1363
2006-01-18,Benzine,14760
2006-01-19,Benzine,14769
2006-01-20,Benzine,14780
2006-01-20,Diesel,1364
2006-01-21,Benzine,14788
2006-01-23,Benzine,14793
2006-01-24,Benzine,14802
2006-01-24,Diesel,1365
2006-01-25,Benzine,14817
2006-01-25,Diesel,1366
2006-01-26,Benzine,14836
2006-01-27,Benzine,14859
2006-01-28,Benzine,14865
2006-01-30,Benzine,14876
2006-01-30,Diesel,1369
2006-01-31,Benzine,14908
2006-01-31,Diesel,1372
2006-02-01,Diesel,1373
2006-02-01,Benzine,14919
2006-02-02,Benzine,14926
2006-02-02,Diesel,1374
2006-02-03,Benzine,14943
2006-02-03,LPG,423
2006-02-03,Diesel,1375
2006-02-04,Benzine,14949
2006-02-06,Diesel,1376
2006-02-06,Benzine,14954
2006-02-06,LPG,424
2006-02-07,Benzine,14960
2006-02-08,Diesel,1377
2006-02-08,Benzine,14966
2006-02-09,LPG,425
2006-02-09,Diesel,1378
2006-02-09,Benzine,14978
2006-02-10,Diesel,1380
2006-02-10,Benzine,14990
2006-02-11,Benzine,14998
2006-02-13,Benzine,15004
2006-02-14,Diesel,1383
2006-02-14,Benzine,15012
2006-02-15,Diesel,1385
2006-02-15,Benzine,15018
2006-02-16,Benzine,15031
2006-02-17,Benzine,15049
2006-02-18,LPG,426
2006-02-18,Benzine,15055
2006-02-20,Benzine,15064
2006-02-20,Diesel,1386
2006-02-21,Benzine,15070
2006-02-22,Benzine,15076
2006-02-22,Diesel,1387
2006-02-23,Benzine,15083
2006-02-24,Benzine,15100
2006-02-25,Benzine,15103
2006-02-27,Benzine,15106
2006-02-28,Benzine,15115
2006-03-01,Benzine,15121
2006-03-02,Benzine,15130
2006-03-03,Benzine,15138
2006-03-04,Benzine,15141
2006-03-06,Benzine,15151
2006-03-07,Benzine,15159
2006-03-08,Benzine,15162
2006-03-08,Diesel,1388
2006-03-09,Diesel,1390
2006-03-09,Benzine,15167
2006-03-10,Diesel,1393
2006-03-10,Benzine,15189
2006-03-11,Benzine,15194
2006-03-13,Benzine,15206
2006-03-14,Diesel,1394
2006-03-14,Benzine,15215
2006-03-15,Benzine,15238
2006-03-15,Diesel,1398
2006-03-16,Benzine,15249
2006-03-16,Diesel,1400
2006-03-16,LPG,427
2006-03-17,Benzine,15265
2006-03-17,Diesel,1402
2006-03-18,Benzine,15269
2006-03-18,Diesel,1403
2006-03-20,LPG,428
2006-03-20,Benzine,15274
2006-03-20,Diesel,1404
2006-03-21,Benzine,15279
2006-03-22,Benzine,15287
2006-03-23,Benzine,15300
2006-03-24,Benzine,15311
2006-03-24,Diesel,1405
2006-03-25,Benzine,15317
2006-03-27,Benzine,15322
2006-03-28,Benzine,15332
2006-03-29,Benzine,15339
2006-03-29,Diesel,1406
2006-03-30,Benzine,15350
2006-03-31,Diesel,1408
2006-03-31,Benzine,15370
2006-04-01,Benzine,15376
2006-04-03,Benzine,15383
2006-04-03,Diesel,1409
2006-04-04,Benzine,15390
2006-04-05,Benzine,15403
2006-04-05,Diesel,1410
2006-04-06,Diesel,1412
2006-04-06,Benzine,15414
2006-04-07,Diesel,1415
2006-04-07,Benzine,15439
2006-04-08,Benzine,15446
2006-04-10,Benzine,15450
2006-04-10,Diesel,1416
2006-04-11,Diesel,1418
2006-04-11,Benzine,15462
2006-04-12,Diesel,1419
2006-04-12,Benzine,15471
2006-04-13,Diesel,1420
2006-04-13,Benzine,15492
2006-04-14,Benzine,15523
2006-04-14,Diesel,1421
2006-04-15,Benzine,15527
2006-04-15,Diesel,1422
2006-04-18,Diesel,1424
2006-04-18,Benzine,15536
2006-04-19,Diesel,1425
2006-04-19,LPG,429
2006-04-19,Benzine,15548
2006-04-20,Benzine,15569
2006-04-20,Diesel,1428
2006-04-21,Diesel,1431
2006-04-21,Benzine,15593
2006-04-22,Diesel,1432
2006-04-22,Benzine,15598
2006-04-24,Diesel,1433
2006-04-24,Benzine,15608
2006-04-25,Benzine,15615
2006-04-26,Benzine,15625
2006-04-26,Diesel,1434
2006-04-27,Benzine,15643
2006-04-27,Diesel,1435
2006-04-28,Diesel,1437
2006-04-28,Benzine,15672
2006-05-01,Benzine,15684
2006-05-01,Diesel,1439
2006-05-02,Diesel,1440
2006-05-02,Benzine,15694
2006-05-03,Benzine,15704
2006-05-04,Diesel,1441
2006-05-04,Benzine,15714
2006-05-05,Benzine,15731
2006-05-05,Diesel,1444
2006-05-06,Benzine,15736
2006-05-06,LPG,430
2006-05-08,Diesel,1445
2006-05-08,Benzine,15737
2006-05-09,Benzine,15743
2006-05-09,Diesel,1446
2006-05-10,Diesel,1448
2006-05-10,Benzine,15751
2006-05-11,Benzine,15764
2006-05-11,Diesel,1450
2006-05-12,Benzine,15786
2006-05-12,Diesel,1451
2006-05-13,Benzine,15793
2006-05-15,LPG,431
2006-05-15,Benzine,15801
2006-05-16,Diesel,1452
2006-05-16,Benzine,15807
2006-05-17,Diesel,1453
2006-05-17,Benzine,15815
2006-05-17,LPG,432
2006-05-18,Benzine,15825
2006-05-18,Diesel,1454
2006-05-19,Diesel,1455
2006-05-19,Benzine,15852
2006-05-20,Benzine,15862
2006-05-22,Diesel,1456
2006-05-22,Benzine,15874
2006-05-23,Diesel,1459
2006-05-23,Benzine,15884
2006-05-24,Benzine,15902
2006-05-24,Diesel,1461
2006-05-26,Benzine,15915
2006-05-27,Diesel,1462
2006-05-27,Benzine,15921
2006-05-29,Benzine,15929
2006-05-29,LPG,433
2006-05-30,Benzine,15939
2006-05-30,Diesel,1463
2006-05-31,Diesel,1466
2006-05-31,LPG,434
2006-05-31,Benzine,15968
2006-06-01,Benzine,15984
2006-06-02,Benzine,16011
2006-06-02,Diesel,1469
2006-06-03,Benzine,16019
2006-06-06,Benzine,16029
2006-06-07,Diesel,1470
2006-06-07,Benzine,16038
2006-06-08,Benzine,16056
2006-06-08,Diesel,1472
2006-06-09,Benzine,16079
2006-06-09,Diesel,1475
2006-06-10,Benzine,16090
2006-06-12,Benzine,16100
2006-06-13,Diesel,1476
2006-06-13,Benzine,16106
2006-06-14,Diesel,1480
2006-06-14,Benzine,16124
2006-06-15,Benzine,16152
2006-06-15,LPG,435
2006-06-15,Diesel,1482
2006-06-16,Benzine,16170
2006-06-16,Diesel,1483
2006-06-17,Benzine,16173
2006-06-19,Benzine,16177
2006-06-19,Diesel,1485
2006-06-20,Benzine,16183
2006-06-20,LPG,436
2006-06-21,Benzine,16192
2006-06-22,Benzine,16202
2006-06-23,Diesel,1487
2006-06-23,Benzine,16222
2006-06-24,Benzine,16227
2006-06-26,Benzine,16234
2006-06-26,Diesel,1488
2006-06-27,Benzine,16244
2006-06-28,Diesel,1489
2006-06-28,Benzine,16255
2006-06-29,Benzine,16263
2006-06-30,Benzine,16289
2006-06-30,Diesel,1493
2006-07-01,Benzine,16292
2006-07-03,Benzine,16300
2006-07-03,Diesel,1494
2006-07-04,Diesel,1495
2006-07-04,Benzine,16304
2006-07-05,Benzine,16308
2006-07-06,Diesel,1497
2006-07-06,Benzine,16323
2006-07-07,Benzine,16340
2006-07-07,Diesel,1499
2006-07-08,Benzine,16346
2006-07-08,LPG,437
2006-07-08,Diesel,1501
2006-07-10,Benzine,16356
2006-07-11,Benzine,16365
2006-07-12,Diesel,1505
2006-07-12,Benzine,16376
2006-07-13,Diesel,1507
2006-07-13,Benzine,16387
2006-07-14,Diesel,1510
2006-07-14,Benzine,16409
2006-07-15,Benzine,16417
2006-07-17,Diesel,1511
2006-07-17,Benzine,16424
2006-07-18,Diesel,1512
2006-07-18,Benzine,16432
2006-07-19,Diesel,1513
2006-07-19,Benzine,16441
2006-07-20,Benzine,16452
2006-07-20,Diesel,1517
2006-07-21,Benzine,16465
2006-07-21,Diesel,1519
2006-07-22,Benzine,16467
2006-07-24,Benzine,16469
2006-07-24,Diesel,1520
2006-07-25,Benzine,16473
2006-07-25,Diesel,1521
2006-07-26,Benzine,16482
2006-07-27,LPG,438
2006-07-27,Benzine,16490
2006-07-28,Diesel,1523
2006-07-28,Benzine,16513
2006-07-29,Diesel,1525
2006-07-29,Benzine,16516
2006-07-31,Benzine,16525
2006-07-31,Diesel,1526
2006-08-01,Benzine,16531
2006-08-02,Diesel,1528
2006-08-02,Benzine,16535
2006-08-03,Benzine,16546
2006-08-04,Diesel,1531
2006-08-04,Benzine,16562
2006-08-05,Benzine,16565
2006-08-07,Benzine,16576
2006-08-08,Benzine,16579
2006-08-09,Benzine,16586
2006-08-10,Benzine,16594
2006-08-11,Diesel,1532
2006-08-11,Benzine,16613
2006-08-12,Benzine,16614
2006-08-12,Diesel,1533
2006-08-14,Benzine,16618
2006-08-14,LPG,439
2006-08-15,Benzine,16622
2006-08-16,Benzine,16636
2006-08-16,Diesel,1534
2006-08-17,Diesel,1535
2006-08-17,Benzine,16650
2006-08-18,Benzine,16663
2006-08-18,Diesel,1537
2006-08-19,Diesel,1539
2006-08-19,Benzine,16670
2006-08-21,Benzine,16677
2006-08-22,Diesel,1540
2006-08-22,Benzine,16681
2006-08-23,Benzine,16691
2006-08-24,Benzine,16704
2006-08-24,Diesel,1541
2006-08-25,Benzine,16720
2006-08-25,Diesel,1543
2006-08-26,Benzine,16727
2006-08-28,Diesel,1544
2006-08-28,Benzine,16736
2006-08-29,Benzine,16749
2006-08-29,Diesel,1546
2006-08-30,Diesel,1548
2006-08-30,Benzine,16755
2006-08-31,Benzine,16773
2006-08-31,Diesel,1549
2006-09-01,LPG,441
2006-09-01,Benzine,16793
2006-09-01,Diesel,1550
2006-09-02,LPG,443
2006-09-02,Benzine,16799
2006-09-04,Benzine,16804
2006-09-05,Diesel,1552
2006-09-05,Benzine,16816
2006-09-06,Diesel,1553
2006-09-06,Benzine,16830
2006-09-07,Benzine,16841
2006-09-08,Diesel,1554
2006-09-08,Benzine,16857
2006-09-09,Benzine,16863
2006-09-11,Benzine,16870
2006-09-12,Benzine,16877
2006-09-13,Benzine,16883
2006-09-13,Diesel,1557
2006-09-14,Benzine,16900
2006-09-15,Benzine,16926
2006-09-15,Diesel,1558
2006-09-16,Benzine,16933
2006-09-18,Benzine,16935
2006-09-18,LPG,444
