Datum tenaamstelling,Kenteken,Brandstof omschrijving,Voertuigsoort,Merk,Handelsbenaming
1998-09-05,2,2,2,2,2
1998-09-07,7,7,7,7,7
1998-09-08,6,6,6,6,6
1998-09-09,4,4,4,4,4
1998-09-10,10,10,10,10,10
1998-09-11,12,12,12,12,12
1998-09-12,1,1,1,1,1
1998-09-14,4,4,4,4,4
1998-09-15,9,9,9,9,9
1998-09-16,7,7,7,7,7
1998-09-17,5,5,5,5,5
1998-09-18,7,7,7,7,7
1998-09-19,3,3,3,3,3
1998-09-21,4,4,4,4,4
1998-09-22,4,4,4,4,4
1998-09-23,8,8,8,8,8
1998-09-24,8,8,8,8,8
1998-09-25,8,8,8,8,8
1998-09-26,1,1,1,1,1
1998-09-28,6,6,6,6,6
1998-09-29,5,5,5,5,5
1998-09-30,3,3,3,3,3
1998-10-01,5,5,5,5,5
1998-10-02,11,11,11,11,11
1998-10-03,1,1,1,1,1
1998-10-05,6,6,6,6,6
1998-10-06,8,8,8,8,8
1998-10-07,7,7,7,7,7
1998-10-08,10,10,10,10,10
1998-10-09,7,7,7,7,7
1998-10-10,2,2,2,2,2
1998-10-12,7,7,7,7,7
1998-10-13,4,4,4,4,4
1998-10-14,6,6,6,6,6
1998-10-15,6,6,6,6,6
1998-10-16,2,2,2,2,2
1998-10-19,7,7,7,7,7
1998-10-20,4,4,4,4,4
1998-10-21,4,4,4,4,4
1998-10-22,3,3,3,3,3
1998-10-23,10,10,10,10,10
1998-10-24,6,6,6,6,6
1998-10-26,6,6,6,6,6
1998-10-27,4,4,4,4,4
1998-10-28,7,7,7,7,7
1998-10-29,5,5,5,5,5
1998-10-30,6,6,6,6,6
1998-11-02,5,5,5,5,5
1998-11-03,8,8,8,8,8
1998-11-04,5,5,5,5,5
1998-11-05,4,4,4,4,4
1998-11-06,4,4,4,4,4
1998-11-07,2,2,2,2,2
1998-11-09,3,3,3,3,3
1998-11-10,7,7,7,7,7
1998-11-11,5,5,5,5,5
1998-11-12,6,6,6,6,6
1998-11-13,8,8,8,8,8
1998-11-14,4,4,4,4,4
1998-11-16,7,7,7,7,7
1998-11-17,5,5,5,5,5
1998-11-18,5,5,5,5,5
1998-11-19,5,5,5,5,5
1998-11-20,7,7,7,7,7
1998-11-21,3,3,3,3,3
1998-11-23,7,7,7,7,7
1998-11-24,5,5,5,5,5
1998-11-25,1,1,1,1,1
1998-11-26,4,4,4,4,4
1998-11-27,8,8,8,8,8
1998-11-28,2,2,2,2,2
1998-11-30,3,3,3,3,3
1998-12-01,4,4,4,4,4
1998-12-02,4,4,4,4,4
1998-12-03,5,5,5,5,5
1998-12-04,7,7,7,7,7
1998-12-05,1,1,1,1,1
1998-12-07,5,5,5,5,5
1998-12-08,5,5,5,5,5
1998-12-09,4,4,4,4,4
1998-12-10,2,2,2,2,2
1998-12-11,2,2,2,2,2
1998-12-12,2,2,2,2,2
1998-12-14,2,2,2,2,2
1998-12-15,4,4,4,4,4
1998-12-16,5,5,5,5,5
1998-12-17,6,6,6,6,6
1998-12-18,7,7,7,7,7
1998-12-19,1,1,1,1,1
1998-12-21,6,6,6,6,6
1998-12-22,3,3,3,3,3
1998-12-23,1,1,1,1,1
1998-12-24,2,2,2,2,2
1998-12-28,5,5,5,5,5
1998-12-29,4,4,4,4,4
1998-12-30,2,2,2,2,2
1998-12-31,3,3,3,3,3
1999-01-02,4,4,4,4,4
1999-01-04,17,17,17,17,17
1999-01-05,11,11,11,11,11
1999-01-06,12,12,12,12,12
1999-01-07,6,6,6,6,6
1999-01-08,14,14,14,14,14
1999-01-09,2,2,2,2,2
1999-01-11,9,9,9,9,9
1999-01-12,3,3,3,3,3
1999-01-13,4,4,4,4,4
1999-01-14,10,10,10,10,10
1999-01-15,9,9,9,9,9
1999-01-16,5,5,5,5,5
1999-01-18,5,5,5,5,5
1999-01-19,9,9,9,9,9
1999-01-20,8,8,8,8,8
1999-01-21,8,8,8,8,8
1999-01-22,6,6,6,6,6
1999-01-23,2,2,2,2,2
1999-01-25,8,8,8,8,8
1999-01-26,2,2,2,2,2
1999-01-27,7,7,7,7,7
1999-01-28,5,5,5,5,5
1999-01-29,10,10,10,10,10
1999-01-30,5,5,5,5,5
1999-02-01,5,5,5,5,5
1999-02-02,7,7,7,7,7
1999-02-03,10,10,10,10,10
1999-02-04,4,4,4,4,4
1999-02-05,15,15,15,15,15
1999-02-06,3,3,3,3,3
1999-02-08,2,2,2,2,2
1999-02-09,3,3,3,3,3
1999-02-10,7,7,7,7,7
1999-02-11,3,3,3,3,3
1999-02-12,4,4,4,4,4
1999-02-13,4,4,4,4,4
1999-02-15,2,2,2,2,2
1999-02-16,4,4,4,4,4
1999-02-17,8,8,8,8,8
1999-02-18,7,7,7,7,7
1999-02-19,9,9,9,9,9
1999-02-20,3,3,3,3,3
1999-02-22,6,6,6,6,6
1999-02-23,6,6,6,6,6
1999-02-24,10,10,10,10,10
1999-02-25,9,9,9,9,9
1999-02-26,11,11,11,11,11
1999-02-27,2,2,2,2,2
1999-03-01,1,1,1,1,1
1999-03-02,4,4,4,4,4
1999-03-03,9,9,9,9,9
1999-03-04,5,5,5,5,5
1999-03-05,15,15,15,15,15
1999-03-06,3,3,3,3,3
1999-03-08,3,3,3,3,3
1999-03-09,7,7,7,7,7
1999-03-10,5,5,5,5,5
1999-03-11,5,5,5,5,5
1999-03-12,8,8,8,8,8
1999-03-13,4,4,4,4,4
1999-03-15,7,7,7,7,7
1999-03-16,4,4,4,4,4
1999-03-17,6,6,6,6,6
1999-03-18,14,14,14,14,14
1999-03-19,8,8,8,8,8
1999-03-20,4,4,4,4,4
1999-03-22,2,2,2,2,2
1999-03-23,10,10,10,10,10
1999-03-24,7,7,7,7,7
1999-03-25,2,2,2,2,2
1999-03-26,6,6,6,6,6
1999-03-27,3,3,3,3,3
1999-03-29,2,2,2,2,2
1999-03-30,7,7,7,7,7
1999-03-31,12,12,12,12,12
1999-04-01,12,12,12,12,12
1999-04-02,11,11,11,11,11
1999-04-03,1,1,1,1,1
1999-04-06,2,2,2,2,2
1999-04-07,10,10,10,10,10
1999-04-08,8,8,8,8,8
1999-04-09,9,9,9,9,9
1999-04-10,4,4,4,4,4
1999-04-12,7,7,7,7,7
1999-04-13,3,3,3,3,3
1999-04-14,14,14,14,14,14
1999-04-15,9,9,9,9,9
1999-04-16,12,12,12,12,12
1999-04-17,1,1,1,1,1
1999-04-19,11,11,11,11,11
1999-04-20,4,4,4,4,4
1999-04-21,5,5,5,5,5
1999-04-22,2,2,2,2,2
1999-04-23,13,13,13,13,13
1999-04-24,5,5,5,5,5
1999-04-26,6,6,6,6,6
1999-04-27,8,8,8,8,8
1999-04-28,7,7,7,7,7
1999-04-29,13,13,13,13,13
1999-05-01,4,4,4,4,4
1999-05-03,9,9,9,9,9
1999-05-04,6,6,6,6,6
1999-05-05,5,5,5,5,5
1999-05-06,6,6,6,6,6
1999-05-07,10,10,10,10,10
1999-05-08,3,3,3,3,3
1999-05-10,5,5,5,5,5
1999-05-11,6,6,6,6,6
1999-05-12,10,10,10,10,10
1999-05-14,11,11,11,11,11
1999-05-15,2,2,2,2,2
1999-05-17,9,9,9,9,9
1999-05-18,9,9,9,9,9
1999-05-19,11,11,11,11,11
1999-05-20,8,8,8,8,8
1999-05-21,5,5,5,5,5
1999-05-22,6,6,6,6,6
1999-05-25,6,6,6,6,6
1999-05-26,7,7,7,7,7
1999-05-27,4,4,4,4,4
1999-05-28,13,13,13,13,13
1999-05-29,4,4,4,4,4
1999-05-31,7,7,7,7,7
1999-06-01,14,14,14,14,14
1999-06-02,9,9,9,9,9
1999-06-03,11,11,11,11,11
1999-06-04,14,14,14,14,14
1999-06-05,2,2,2,2,2
1999-06-07,9,9,9,9,9
1999-06-08,5,5,5,5,5
1999-06-09,7,7,7,7,7
1999-06-10,14,14,14,14,14
1999-06-11,15,15,15,15,15
1999-06-12,5,5,5,5,5
1999-06-14,6,6,6,6,6
1999-06-15,7,7,7,7,7
1999-06-16,2,2,2,2,2
1999-06-17,9,9,9,9,9
1999-06-18,15,15,15,15,15
1999-06-19,3,3,3,3,3
1999-06-21,11,11,11,11,11
1999-06-22,5,5,5,5,5
1999-06-23,8,8,8,8,8
1999-06-24,14,14,14,14,14
1999-06-25,8,8,8,8,8
1999-06-26,3,3,3,3,3
1999-06-28,9,9,9,9,9
1999-06-29,7,7,7,7,7
1999-06-30,15,15,15,15,15
1999-07-01,7,7,7,7,7
1999-07-02,12,12,12,12,12
1999-07-03,5,5,5,5,5
1999-07-05,11,11,11,11,11
1999-07-06,11,11,11,11,11
1999-07-07,9,9,9,9,9
1999-07-08,5,5,5,5,5
1999-07-09,10,10,10,10,10
1999-07-10,5,5,5,5,5
1999-07-12,10,10,10,10,10
1999-07-13,7,7,7,7,7
1999-07-14,10,10,10,10,10
1999-07-15,9,9,9,9,9
1999-07-16,7,7,7,7,7
1999-07-17,3,3,3,3,3
1999-07-19,13,13,13,13,13
1999-07-20,6,6,6,6,6
1999-07-21,6,6,6,6,6
1999-07-22,14,14,14,14,14
1999-07-23,20,20,20,20,20
1999-07-24,1,1,1,1,1
1999-07-26,8,8,8,8,8
1999-07-27,3,3,3,3,3
1999-07-28,11,11,11,11,11
1999-07-29,5,5,5,5,5
1999-07-30,11,11,11,11,11
1999-07-31,3,3,3,3,3
1999-08-02,4,4,4,4,4
1999-08-03,9,9,9,9,9
1999-08-04,4,4,4,4,4
1999-08-05,6,6,6,6,6
1999-08-06,5,5,5,5,5
1999-08-07,1,1,1,1,1
1999-08-09,1,1,1,1,1
1999-08-10,5,5,5,5,5
1999-08-11,2,2,2,2,2
1999-08-12,9,9,9,9,9
1999-08-13,15,15,15,15,15
1999-08-14,2,2,2,2,2
1999-08-16,14,14,14,14,14
1999-08-17,3,3,3,3,3
1999-08-18,5,5,5,5,5
1999-08-19,12,12,12,12,12
1999-08-20,5,5,5,5,5
1999-08-21,4,4,4,4,4
1999-08-23,6,6,6,6,6
1999-08-24,5,5,5,5,5
1999-08-25,4,4,4,4,4
1999-08-26,5,5,5,5,5
1999-08-27,12,12,12,12,12
1999-08-28,2,2,2,2,2
1999-08-30,1,1,1,1,1
1999-08-31,5,5,5,5,5
1999-09-01,12,12,12,12,12
1999-09-02,12,12,12,12,12
1999-09-03,11,11,11,11,11
1999-09-04,2,2,2,2,2
1999-09-06,5,5,5,5,5
1999-09-07,9,9,9,9,9
1999-09-08,8,8,8,8,8
1999-09-09,11,11,11,11,11
1999-09-10,13,13,13,13,13
1999-09-13,7,7,7,7,7
1999-09-14,8,8,8,8,8
1999-09-15,6,6,6,6,6
1999-09-16,8,8,8,8,8
1999-09-17,12,12,12,12,12
1999-09-18,2,2,2,2,2
1999-09-20,4,4,4,4,4
1999-09-21,4,4,4,4,4
1999-09-22,3,3,3,3,3
1999-09-23,9,9,9,9,9
1999-09-24,10,10,10,10,10
1999-09-25,6,6,6,6,6
1999-09-27,8,8,8,8,8
1999-09-28,4,4,4,4,4
1999-09-29,11,11,11,11,11
1999-09-30,6,6,6,6,6
1999-10-01,14,14,14,14,14
1999-10-02,1,1,1,1,1
1999-10-04,11,11,11,11,11
1999-10-05,5,5,5,5,5
1999-10-06,6,6,6,6,6
1999-10-07,8,8,8,8,8
1999-10-08,9,9,9,9,9
1999-10-09,5,5,5,5,5
1999-10-11,9,9,9,9,9
1999-10-12,5,5,5,5,5
1999-10-13,11,11,11,11,11
1999-10-14,7,7,7,7,7
1999-10-15,8,8,8,8,8
1999-10-16,5,5,5,5,5
1999-10-18,10,10,10,10,10
1999-10-19,5,5,5,5,5
1999-10-20,9,9,9,9,9
1999-10-21,12,12,12,12,12
1999-10-22,13,13,13,13,13
1999-10-23,3,3,3,3,3
1999-10-25,16,16,16,16,16
1999-10-26,9,9,9,9,9
1999-10-27,5,5,5,5,5
1999-10-28,9,9,9,9,9
1999-10-29,10,10,10,10,10
1999-10-30,2,2,2,2,2
1999-11-01,11,11,11,11,11
1999-11-02,5,5,5,5,5
1999-11-03,6,6,6,6,6
1999-11-04,11,11,11,11,11
1999-11-05,16,16,16,16,16
1999-11-08,9,9,9,9,9
1999-11-09,6,6,6,6,6
1999-11-10,8,8,8,8,8
1999-11-11,6,6,6,6,6
1999-11-12,10,10,10,10,10
1999-11-13,4,4,4,4,4
1999-11-15,13,13,13,13,13
1999-11-16,9,9,9,9,9
1999-11-17,9,9,9,9,9
1999-11-18,5,5,5,5,5
1999-11-19,6,6,6,6,6
1999-11-20,2,2,2,2,2
1999-11-22,5,5,5,5,5
1999-11-23,6,6,6,6,6
1999-11-24,11,11,11,11,11
1999-11-25,10,10,10,10,10
1999-11-26,11,11,11,11,11
1999-11-27,2,2,2,2,2
1999-11-29,7,7,7,7,7
1999-11-30,2,2,2,2,2
1999-12-01,6,6,6,6,6
1999-12-02,5,5,5,5,5
1999-12-03,6,6,6,6,6
1999-12-04,7,7,7,7,7
1999-12-06,3,3,3,3,3
1999-12-07,5,5,5,5,5
1999-12-08,4,4,4,4,4
1999-12-09,6,6,6,6,6
1999-12-10,10,10,10,10,10
1999-12-13,5,5,5,5,5
1999-12-14,5,5,5,5,5
1999-12-15,3,3,3,3,3
1999-12-16,10,10,10,10,10
1999-12-17,11,11,11,11,11
1999-12-18,2,2,2,2,2
1999-12-20,5,5,5,5,5
1999-12-21,6,6,6,6,6
1999-12-22,9,9,9,9,9
1999-12-23,6,6,6,6,6
1999-12-24,5,5,5,5,5
1999-12-27,2,2,2,2,2
1999-12-28,6,6,6,6,6
1999-12-29,6,6,6,6,6
1999-12-30,8,8,8,8,8
2000-01-03,20,20,20,20,20
2000-01-04,14,14,14,14,14
2000-01-05,14,14,14,14,14
2000-01-06,9,9,9,9,9
2000-01-07,10,10,10,10,10
2000-01-08,3,3,3,3,3
2000-01-10,12,12,12,12,12
2000-01-11,9,9,9,9,9
2000-01-12,11,11,11,11,11
2000-01-13,9,9,9,9,9
2000-01-14,12,12,12,12,12
2000-01-17,10,10,10,10,10
2000-01-18,16,16,16,16,16
2000-01-19,7,7,7,7,7
2000-01-20,9,9,9,9,9
2000-01-21,10,10,10,10,10
2000-01-22,2,2,2,2,2
2000-01-24,11,11,11,11,11
2000-01-25,4,4,4,4,4
2000-01-26,13,13,13,13,13
2000-01-27,8,8,8,8,8
2000-01-28,10,10,10,10,10
2000-01-29,4,4,4,4,4
2000-01-31,7,7,7,7,7
2000-02-01,11,11,11,11,11
2000-02-02,6,6,6,6,6
2000-02-03,5,5,5,5,5
2000-02-04,9,9,9,9,9
2000-02-05,4,4,4,4,4
2000-02-07,8,8,8,8,8
2000-02-08,14,14,14,14,14
2000-02-09,8,8,8,8,8
2000-02-10,6,6,6,6,6
2000-02-11,4,4,4,4,4
2000-02-12,8,8,8,8,8
2000-02-14,7,7,7,7,7
2000-02-15,6,6,6,6,6
2000-02-16,11,11,11,11,11
2000-02-17,12,12,12,12,12
2000-02-18,9,9,9,9,9
2000-02-19,4,4,4,4,4
2000-02-21,5,5,5,5,5
2000-02-22,8,8,8,8,8
2000-02-23,9,9,9,9,9
2000-02-24,14,14,14,14,14
2000-02-25,11,11,11,11,11
2000-02-26,6,6,6,6,6
2000-02-28,8,8,8,8,8
2000-02-29,10,10,10,10,10
2000-03-01,10,10,10,10,10
2000-03-02,14,14,14,14,14
2000-03-03,10,10,10,10,10
2000-03-04,6,6,6,6,6
2000-03-06,7,7,7,7,7
2000-03-07,9,9,9,9,9
2000-03-08,13,13,13,13,13
2000-03-09,10,10,10,10,10
2000-03-10,9,9,9,9,9
2000-03-11,4,4,4,4,4
2000-03-13,10,10,10,10,10
2000-03-14,8,8,8,8,8
2000-03-15,7,7,7,7,7
2000-03-16,8,8,8,8,8
2000-03-17,14,14,14,14,14
2000-03-18,3,3,3,3,3
2000-03-20,12,12,12,12,12
2000-03-21,8,8,8,8,8
2000-03-22,10,10,10,10,10
2000-03-23,5,5,5,5,5
2000-03-24,13,13,13,13,13
2000-03-25,6,6,6,6,6
2000-03-27,7,7,7,7,7
2000-03-28,7,7,7,7,7
2000-03-29,9,9,9,9,9
2000-03-30,10,10,10,10,10
2000-03-31,11,11,11,11,11
2000-04-01,2,2,2,2,2
2000-04-03,10,10,10,10,10
2000-04-04,10,10,10,10,10
2000-04-05,7,7,7,7,7
2000-04-06,10,10,10,10,10
2000-04-07,21,21,21,21,21
2000-04-08,3,3,3,3,3
2000-04-10,8,8,8,8,8
2000-04-11,11,11,11,11,11
2000-04-12,14,14,14,14,14
2000-04-13,7,7,7,7,7
2000-04-14,14,14,14,14,14
2000-04-15,7,7,7,7,7
2000-04-17,12,12,12,12,12
2000-04-18,16,16,16,16,16
2000-04-19,12,12,12,12,12
2000-04-20,12,12,12,12,12
2000-04-21,14,14,14,14,14
2000-04-22,2,2,2,2,2
2000-04-25,10,10,10,10,10
2000-04-26,10,10,10,10,10
2000-04-27,15,15,15,15,15
2000-04-28,12,12,12,12,12
2000-05-01,4,4,4,4,4
2000-05-02,10,10,10,10,10
2000-05-03,13,13,13,13,13
2000-05-04,14,14,14,14,14
2000-05-06,6,6,6,6,6
2000-05-08,9,9,9,9,9
2000-05-09,11,11,11,11,11
2000-05-10,6,6,6,6,6
2000-05-11,7,7,7,7,7
2000-05-12,13,13,13,13,13
2000-05-13,2,2,2,2,2
2000-05-15,10,10,10,10,10
2000-05-16,4,4,4,4,4
2000-05-17,3,3,3,3,3
2000-05-18,8,8,8,8,8
2000-05-19,10,10,10,10,10
2000-05-20,1,1,1,1,1
2000-05-22,10,10,10,10,10
2000-05-23,10,10,10,10,10
2000-05-24,9,9,9,9,9
2000-05-25,8,8,8,8,8
2000-05-26,17,17,17,17,17
2000-05-27,6,6,6,6,6
2000-05-29,10,10,10,10,10
2000-05-30,7,7,7,7,7
2000-05-31,9,9,9,9,9
2000-06-02,8,8,8,8,8
2000-06-05,12,12,12,12,12
2000-06-06,7,7,7,7,7
2000-06-07,7,7,7,7,7
2000-06-08,10,10,10,10,10
2000-06-09,18,18,18,18,18
2000-06-10,5,5,5,5,5
2000-06-13,9,9,9,9,9
2000-06-14,14,14,14,14,14
2000-06-15,7,7,7,7,7
2000-06-16,15,15,15,15,15
2000-06-17,7,7,7,7,7
2000-06-19,9,9,9,9,9
2000-06-20,5,5,5,5,5
2000-06-21,12,12,12,12,12
2000-06-22,2,2,2,2,2
2000-06-23,12,12,12,12,12
2000-06-24,6,6,6,6,6
2000-06-26,8,8,8,8,8
2000-06-27,14,14,14,14,14
2000-06-28,14,14,14,14,14
2000-06-29,14,14,14,14,14
2000-06-30,17,17,17,17,17
2000-07-01,4,4,4,4,4
2000-07-03,10,10,10,10,10
2000-07-04,12,12,12,12,12
2000-07-05,7,7,7,7,7
2000-07-06,13,13,13,13,13
2000-07-07,10,10,10,10,10
2000-07-08,8,8,8,8,8
2000-07-10,8,8,8,8,8
2000-07-11,6,6,6,6,6
2000-07-12,11,11,11,11,11
2000-07-13,10,10,10,10,10
2000-07-14,23,23,23,23,23
2000-07-15,6,6,6,6,6
2000-07-17,5,5,5,5,5
2000-07-18,4,4,4,4,4
2000-07-19,13,13,13,13,13
2000-07-20,12,12,12,12,12
2000-07-21,11,11,11,11,11
2000-07-22,6,6,6,6,6
2000-07-25,7,7,7,7,7
2000-07-26,3,3,3,3,3
2000-07-27,5,5,5,5,5
2000-07-28,11,11,11,11,11
2000-07-29,1,1,1,1,1
2000-07-31,10,10,10,10,10
2000-08-01,7,7,7,7,7
2000-08-02,4,4,4,4,4
2000-08-03,11,11,11,11,11
2000-08-04,9,9,9,9,9
2000-08-05,3,3,3,3,3
2000-08-07,13,13,13,13,13
2000-08-08,4,4,4,4,4
2000-08-09,11,11,11,11,11
2000-08-10,8,8,8,8,8
2000-08-11,12,12,12,12,12
2000-08-12,5,5,5,5,5
2000-08-14,6,6,6,6,6
2000-08-15,9,9,9,9,9
2000-08-16,4,4,4,4,4
2000-08-17,11,11,11,11,11
2000-08-18,4,4,4,4,4
2000-08-19,3,3,3,3,3
2000-08-21,4,4,4,4,4
2000-08-22,6,6,6,6,6
2000-08-23,10,10,10,10,10
2000-08-24,11,11,11,11,11
2000-08-25,7,7,7,7,7
2000-08-26,2,2,2,2,2
2000-08-28,8,8,8,8,8
2000-08-29,5,5,5,5,5
2000-08-30,8,8,8,8,8
2000-08-31,6,6,6,6,6
2000-09-01,15,15,15,15,15
2000-09-02,5,5,5,5,5
2000-09-04,9,9,9,9,9
2000-09-05,7,7,7,7,7
2000-09-06,10,10,10,10,10
2000-09-07,12,12,12,12,12
2000-09-08,8,8,8,8,8
2000-09-09,4,4,4,4,4
2000-09-11,11,11,11,11,11
2000-09-12,7,7,7,7,7
2000-09-13,9,9,9,9,9
2000-09-14,15,15,15,15,15
2000-09-15,9,9,9,9,9
2000-09-16,2,2,2,2,2
2000-09-18,9,9,9,9,9
2000-09-19,2,2,2,2,2
2000-09-20,6,6,6,6,6
2000-09-21,8,8,8,8,8
2000-09-22,7,7,7,7,7
2000-09-25,7,7,7,7,7
2000-09-26,6,6,6,6,6
2000-09-27,14,14,14,14,14
2000-09-28,7,7,7,7,7
2000-09-29,19,19,19,19,19
2000-09-30,1,1,1,1,1
2000-10-02,11,11,11,11,11
2000-10-03,9,9,9,9,9
2000-10-04,10,10,10,10,10
2000-10-05,11,11,11,11,11
2000-10-06,16,16,16,16,16
2000-10-07,5,5,5,5,5
2000-10-09,7,7,7,7,7
2000-10-10,7,7,7,7,7
2000-10-11,9,9,9,9,9
2000-10-12,7,7,7,7,7
2000-10-13,16,16,16,16,16
2000-10-14,3,3,3,3,3
2000-10-16,14,14,14,14,14
2000-10-17,11,11,11,11,11
2000-10-18,9,9,9,9,9
2000-10-19,14,14,14,14,14
2000-10-20,15,15,15,15,15
2000-10-21,5,5,5,5,5
2000-10-23,8,8,8,8,8
2000-10-24,9,9,9,9,9
2000-10-25,5,5,5,5,5
2000-10-26,9,9,9,9,9
2000-10-27,9,9,9,9,9
2000-10-28,4,4,4,4,4
2000-10-30,8,8,8,8,8
2000-10-31,12,12,12,12,12
2000-11-01,8,8,8,8,8
2000-11-02,3,3,3,3,3
2000-11-03,16,16,16,16,16
2000-11-04,2,2,2,2,2
2000-11-06,5,5,5,5,5
2000-11-07,8,8,8,8,8
2000-11-08,12,12,12,12,12
2000-11-09,9,9,9,9,9
2000-11-10,10,10,10,10,10
2000-11-11,3,3,3,3,3
2000-11-13,10,10,10,10,10
2000-11-14,3,3,3,3,3
2000-11-15,13,13,13,13,13
2000-11-16,12,12,12,12,12
2000-11-17,14,14,14,14,14
2000-11-18,5,5,5,5,5
2000-11-20,6,6,6,6,6
2000-11-21,8,8,8,8,8
2000-11-22,13,13,13,13,13
2000-11-23,16,16,16,16,16
2000-11-24,12,12,12,12,12
2000-11-25,1,1,1,1,1
2000-11-27,8,8,8,8,8
2000-11-28,7,7,7,7,7
2000-11-29,11,11,11,11,11
2000-11-30,6,6,6,6,6
2000-12-01,13,13,13,13,13
2000-12-02,2,2,2,2,2
2000-12-04,5,5,5,5,5
2000-12-05,15,15,15,15,15
2000-12-06,4,4,4,4,4
2000-12-07,7,7,7,7,7
2000-12-08,7,7,7,7,7
2000-12-09,3,3,3,3,3
2000-12-11,7,7,7,7,7
2000-12-12,10,10,10,10,10
2000-12-13,9,9,9,9,9
2000-12-14,16,16,16,16,16
2000-12-15,8,8,8,8,8
2000-12-16,3,3,3,3,3
2000-12-18,9,9,9,9,9
2000-12-19,8,8,8,8,8
2000-12-20,9,9,9,9,9
2000-12-21,6,6,6,6,6
2000-12-22,10,10,10,10,10
2000-12-23,6,6,6,6,6
2000-12-27,9,9,9,9,9
2000-12-28,12,12,12,12,12
2000-12-29,15,15,15,15,15
2000-12-30,1,1,1,1,1
2001-01-02,26,26,26,26,26
2001-01-03,12,12,12,12,12
2001-01-04,12,12,12,12,12
2001-01-05,18,18,18,18,18
2001-01-06,5,5,5,5,5
2001-01-08,7,7,7,7,7
2001-01-09,8,8,8,8,8
2001-01-10,13,13,13,13,13
2001-01-11,5,5,5,5,5
2001-01-12,16,16,16,16,16
2001-01-13,3,3,3,3,3
2001-01-15,10,10,10,10,10
2001-01-16,8,8,8,8,8
2001-01-17,14,14,14,14,14
2001-01-18,9,9,9,9,9
2001-01-19,16,16,16,16,16
2001-01-20,2,2,2,2,2
2001-01-22,8,8,8,8,8
2001-01-23,16,16,16,16,16
2001-01-24,11,11,11,11,11
2001-01-25,13,13,13,13,13
2001-01-26,15,15,15,15,15
2001-01-27,7,7,7,7,7
2001-01-29,6,6,6,6,6
2001-01-30,16,16,16,16,16
2001-01-31,14,14,14,14,14
2001-02-01,14,14,14,14,14
2001-02-02,11,11,11,11,11
2001-02-03,1,1,1,1,1
2001-02-05,11,11,11,11,11
2001-02-06,9,9,9,9,9
2001-02-07,14,14,14,14,14
2001-02-08,10,10,10,10,10
2001-02-09,12,12,12,12,12
2001-02-10,6,6,6,6,6
2001-02-12,10,10,10,10,10
2001-02-13,10,10,10,10,10
2001-02-14,11,11,11,11,11
2001-02-15,7,7,7,7,7
2001-02-16,10,10,10,10,10
2001-02-17,4,4,4,4,4
2001-02-19,17,17,17,17,17
2001-02-20,12,12,12,12,12
2001-02-21,3,3,3,3,3
2001-02-22,8,8,8,8,8
2001-02-23,7,7,7,7,7
2001-02-24,6,6,6,6,6
2001-02-26,8,8,8,8,8
2001-02-27,9,9,9,9,9
2001-02-28,4,4,4,4,4
2001-03-01,6,6,6,6,6
2001-03-02,15,15,15,15,15
2001-03-03,5,5,5,5,5
2001-03-05,7,7,7,7,7
2001-03-06,8,8,8,8,8
2001-03-07,8,8,8,8,8
2001-03-08,18,18,18,18,18
2001-03-09,14,14,14,14,14
2001-03-10,4,4,4,4,4
2001-03-12,11,11,11,11,11
2001-03-13,8,8,8,8,8
2001-03-14,6,6,6,6,6
2001-03-15,10,10,10,10,10
2001-03-16,12,12,12,12,12
2001-03-17,6,6,6,6,6
2001-03-19,15,15,15,15,15
2001-03-20,12,12,12,12,12
2001-03-21,9,9,9,9,9
2001-03-22,10,10,10,10,10
2001-03-23,16,16,16,16,16
2001-03-24,5,5,5,5,5
2001-03-26,7,7,7,7,7
2001-03-27,8,8,8,8,8
2001-03-28,7,7,7,7,7
2001-03-29,17,17,17,17,17
2001-03-30,10,10,10,10,10
2001-03-31,4,4,4,4,4
2001-04-02,7,7,7,7,7
2001-04-03,14,14,14,14,13
2001-04-04,6,6,6,6,6
2001-04-05,2,2,2,2,2
2001-04-06,20,20,20,20,20
2001-04-07,6,6,6,6,6
2001-04-09,4,4,4,4,4
2001-04-10,11,11,11,11,11
2001-04-11,9,9,9,9,9
2001-04-12,9,9,9,9,9
2001-04-13,8,8,8,8,8
2001-04-17,13,13,13,13,13
2001-04-18,14,14,14,14,14
2001-04-19,7,7,7,7,7
2001-04-20,16,16,16,16,16
2001-04-21,4,4,4,4,4
2001-04-23,10,10,10,10,10
2001-04-24,10,10,10,10,10
2001-04-25,12,12,12,12,12
2001-04-26,13,13,13,13,13
2001-04-27,22,22,22,22,22
2001-04-28,2,2,2,2,2
2001-05-01,13,13,13,13,13
2001-05-02,8,8,8,8,8
2001-05-03,11,11,11,11,11
2001-05-04,14,14,14,14,14
2001-05-05,4,4,4,4,4
2001-05-07,9,9,9,9,9
2001-05-08,10,10,10,10,10
2001-05-09,10,10,10,10,10
2001-05-10,13,13,13,13,13
2001-05-11,18,18,18,18,18
2001-05-12,1,1,1,1,1
2001-05-14,3,3,3,3,3
2001-05-15,4,4,4,4,4
2001-05-16,17,17,17,17,17
2001-05-17,7,7,7,7,7
2001-05-18,11,11,11,11,11
2001-05-19,6,6,6,6,6
2001-05-21,11,11,11,11,11
2001-05-22,8,8,8,8,8
2001-05-23,11,11,11,11,11
