Datum tenaamstelling,Kenteken,Brandstof omschrijving,Voertuigsoort,Merk,Handelsbenaming
2018-08-22,2,2,2,2,2
2018-08-24,1,1,1,1,1
2018-08-27,1,1,1,1,1
2018-08-28,1,1,1,1,1
2018-08-31,2,2,2,2,2
2018-09-04,2,2,2,2,2
2018-09-07,1,1,1,1,1
2018-09-10,1,1,1,1,1
2018-09-13,1,1,1,1,1
2018-09-14,2,2,2,2,2
2018-09-15,1,1,1,1,1
2018-09-18,1,1,1,1,1
2018-09-20,1,1,1,1,1
2018-09-21,2,2,2,2,2
2018-09-26,1,1,1,1,1
2018-09-27,1,1,1,1,1
2018-10-05,2,2,2,2,2
2018-10-10,1,1,1,1,1
2018-10-11,2,2,2,2,2
2018-10-12,1,1,1,1,1
2018-10-17,1,1,1,1,1
2018-10-19,4,4,4,4,4
2018-10-22,1,1,1,1,1
2018-10-26,2,2,2,2,2
2018-10-27,1,1,1,1,1
2018-10-29,1,1,1,1,1
2018-10-30,1,1,1,1,1
2018-10-31,1,1,1,1,1
2018-11-01,2,2,2,2,2
2018-11-07,1,1,1,1,1
2018-11-08,1,1,1,1,1
2018-11-09,2,2,2,2,2
2018-11-10,1,1,1,1,1
2018-11-11,1,1,1,1,1
2018-11-12,1,1,1,1,1
2018-11-14,1,1,1,1,1
2018-11-16,2,2,2,2,2
2018-11-17,1,1,1,1,1
2018-11-21,1,1,1,1,1
2018-11-22,3,3,3,3,3
2018-11-24,1,1,1,1,1
2018-11-30,2,2,2,2,2
2018-12-01,1,1,1,1,1
2018-12-04,1,1,1,1,1
2018-12-07,3,3,3,3,3
2018-12-08,1,1,1,1,1
2018-12-11,1,1,1,1,1
2018-12-12,1,1,1,1,1
2018-12-13,1,1,1,1,1
2018-12-14,3,3,3,3,3
2018-12-18,1,1,1,1,1
2018-12-19,1,1,1,1,1
2018-12-20,3,3,3,3,3
2018-12-21,2,2,2,2,2
2018-12-22,1,1,1,1,1
2018-12-24,1,1,1,1,1
2018-12-27,1,1,1,1,1
2018-12-29,2,2,2,2,2
2019-01-04,1,1,1,1,1
2019-01-05,3,3,3,3,3
2019-01-08,1,1,1,1,1
2019-01-11,2,2,2,2,2
2019-01-12,1,1,1,1,1
2019-01-14,1,1,1,1,1
2019-01-16,3,3,3,3,3
2019-01-17,1,1,1,1,1
2019-01-18,2,2,2,2,2
2019-01-19,4,4,4,4,4
2019-01-26,2,2,2,2,2
2019-01-28,1,1,1,1,1
2019-01-29,1,1,1,1,1
2019-01-31,2,2,2,2,2
2019-02-01,4,4,4,4,4
2019-02-02,2,2,2,2,2
2019-02-08,1,1,1,1,1
2019-02-09,1,1,1,1,1
2019-02-11,1,1,1,1,1
2019-02-14,3,3,3,3,3
2019-02-15,2,2,2,2,2
2019-02-18,2,2,2,2,2
2019-02-20,1,1,1,1,1
2019-02-21,1,1,1,1,1
2019-02-22,2,2,2,2,2
2019-02-25,1,1,1,1,1
2019-02-26,1,1,1,1,1
2019-02-27,1,1,1,1,1
2019-02-28,2,2,2,2,2
2019-03-01,1,1,1,1,1
2019-03-04,1,1,1,1,1
2019-03-06,2,2,2,2,2
2019-03-08,1,1,1,1,1
2019-03-09,1,1,1,1,1
2019-03-14,4,4,4,4,4
2019-03-15,4,4,4,4,4
2019-03-25,1,1,1,1,1
2019-03-26,1,1,1,1,1
2019-03-28,1,1,1,1,1
2019-03-29,2,2,2,2,2
2019-03-30,1,1,1,1,1
2019-04-03,3,3,3,3,3
2019-04-09,2,2,2,2,2
2019-04-11,3,3,3,3,3
2019-04-12,2,2,2,2,2
2019-04-15,1,1,1,1,1
2019-04-17,1,1,1,1,1
2019-04-18,1,1,1,1,1
2019-04-19,1,1,1,1,1
2019-04-23,1,1,1,1,1
2019-04-24,1,1,1,1,1
2019-04-26,2,2,2,2,2
2019-04-30,1,1,1,1,1
2019-05-03,3,3,3,3,3
2019-05-04,1,1,1,1,1
2019-05-06,2,2,2,2,2
2019-05-07,1,1,1,1,1
2019-05-08,3,3,3,3,3
2019-05-09,1,1,1,1,1
2019-05-10,2,2,2,2,2
2019-05-15,1,1,1,1,1
2019-05-16,1,1,1,1,1
2019-05-17,1,1,1,1,1
2019-05-18,1,1,1,1,1
2019-05-20,1,1,1,1,1
2019-05-23,1,1,1,1,1
2019-05-24,1,1,1,1,1
2019-05-29,1,1,1,1,1
2019-05-31,1,1,1,1,1
2019-06-01,1,1,1,1,1
2019-06-07,1,1,1,1,1
2019-06-08,3,3,3,3,3
2019-06-12,1,1,1,1,1
2019-06-13,1,1,1,1,1
2019-06-14,2,2,2,2,2
2019-06-18,1,1,1,1,1
2019-06-22,1,1,1,1,1
2019-06-26,1,1,1,1,1
2019-06-28,1,1,1,1,1
2019-07-05,4,4,4,4,4
2019-07-06,1,1,1,1,1
2019-07-08,1,1,1,1,1
2019-07-11,1,1,1,1,1
2019-07-12,2,2,2,2,2
2019-07-13,2,2,2,2,2
2019-07-14,1,1,1,1,1
2019-07-16,3,3,3,3,3
2019-07-17,3,3,3,3,3
2019-07-18,2,2,2,2,2
2019-07-19,6,6,6,6,6
2019-07-20,1,1,1,1,1
2019-07-23,1,1,1,1,1
2019-07-24,1,1,1,1,1
2019-07-26,1,1,1,1,1
2019-07-27,2,2,2,2,2
2019-07-29,1,1,1,1,1
2019-07-30,1,1,1,1,1
2019-08-03,2,2,2,2,2
2019-08-05,1,1,1,1,1
2019-08-06,1,1,1,1,1
2019-08-13,1,1,1,1,1
2019-08-14,1,1,1,1,1
2019-08-15,1,1,1,1,1
2019-08-16,3,3,3,3,3
2019-08-17,1,1,1,1,1
2019-08-19,2,2,2,2,2
2019-08-22,1,1,1,1,1
2019-08-24,2,2,2,2,2
2019-08-27,1,1,1,1,1
2019-08-28,1,1,1,1,1
2019-08-29,2,2,2,2,2
2019-08-30,2,2,2,2,2
2019-08-31,1,1,1,1,1
2019-09-05,1,1,1,1,1
2019-09-06,2,2,2,2,2
2019-09-09,2,2,2,2,2
2019-09-10,2,2,2,2,2
2019-09-14,1,1,1,1,1
2019-09-16,1,1,1,1,1
2019-09-17,1,1,1,1,1
2019-09-18,1,1,1,1,1
2019-09-19,4,4,4,4,4
2019-09-20,2,2,2,2,2
2019-09-21,2,2,2,2,2
2019-09-25,2,2,2,2,2
2019-09-26,1,1,1,1,1
2019-09-27,1,1,1,1,1
2019-10-01,2,2,2,2,2
2019-10-02,1,1,1,1,1
2019-10-07,1,1,1,1,1
2019-10-09,3,3,3,3,3
2019-10-10,2,2,2,2,2
2019-10-11,1,1,1,1,1
2019-10-16,2,2,2,2,2
2019-10-17,1,1,1,1,1
2019-10-18,1,1,1,1,1
2019-10-21,1,1,1,1,1
2019-10-23,1,1,1,1,1
2019-10-24,1,1,1,1,1
2019-10-25,1,1,1,1,1
2019-10-29,1,1,1,1,1
2019-10-30,2,2,2,2,2
2019-10-31,1,1,1,1,1
2019-11-01,1,1,1,1,1
2019-11-02,1,1,1,1,1
2019-11-04,1,1,1,1,1
2019-11-05,3,3,3,3,3
2019-11-06,1,1,1,1,1
2019-11-07,2,2,2,2,2
2019-11-08,1,1,1,1,1
2019-11-09,3,3,3,3,3
2019-11-13,1,1,1,1,1
2019-11-15,2,2,2,2,2
2019-11-16,2,2,2,2,2
2019-11-20,1,1,1,1,1
2019-11-22,2,2,2,2,2
2019-11-25,1,1,1,1,1
2019-11-26,1,1,1,1,1
2019-11-27,4,4,4,4,4
2019-12-02,1,1,1,1,1
2019-12-03,2,2,2,2,2
2019-12-06,3,3,3,3,3
2019-12-13,3,3,3,3,3
2019-12-14,2,2,2,2,2
2019-12-17,3,3,3,3,3
2019-12-18,1,1,1,1,1
2019-12-20,3,3,3,3,3
2019-12-21,4,4,4,4,4
2019-12-22,1,1,1,1,1
2019-12-24,3,3,3,3,3
2019-12-27,1,1,1,1,1
2019-12-28,1,1,1,1,1
2019-12-30,2,2,2,2,2
2020-01-02,1,1,1,1,1
2020-01-03,2,2,2,2,2
2020-01-04,2,2,2,2,2
2020-01-08,1,1,1,1,1
2020-01-11,1,1,1,1,1
2020-01-18,1,1,1,1,1
2020-01-20,1,1,1,1,1
2020-01-25,1,1,1,1,1
2020-01-27,1,1,1,1,1
2020-01-28,1,1,1,1,1
2020-01-31,3,3,3,3,3
2020-02-05,1,1,1,1,1
2020-02-06,3,3,3,3,3
2020-02-07,3,3,3,3,3
2020-02-10,1,1,1,1,1
2020-02-12,1,1,1,1,1
2020-02-13,1,1,1,1,1
2020-02-14,3,3,3,3,3
2020-02-15,2,2,2,2,2
2020-02-29,3,3,3,3,3
2020-03-03,1,1,1,1,1
2020-03-06,1,1,1,1,1
2020-03-10,2,2,2,2,2
2020-03-11,2,2,2,2,2
2020-03-12,3,3,3,3,3
2020-03-13,2,2,2,2,2
2020-03-14,2,2,2,2,2
2020-03-16,1,1,1,1,1
2020-03-18,4,4,4,4,4
2020-03-19,2,2,2,2,2
2020-03-21,1,1,1,1,1
2020-03-24,2,2,2,2,2
2020-03-28,2,2,2,2,2
2020-04-01,2,2,2,2,2
2020-04-03,2,2,2,2,2
2020-04-08,1,1,1,1,1
2020-04-17,2,2,2,2,2
2020-04-20,1,1,1,1,1
2020-04-21,1,1,1,1,1
2020-04-25,1,1,1,1,1
2020-05-01,2,2,2,2,2
2020-05-02,2,2,2,2,2
2020-05-04,2,2,2,2,2
2020-05-07,1,1,1,1,1
2020-05-11,1,1,1,1,1
2020-05-12,1,1,1,1,1
2020-05-14,1,1,1,1,1
2020-05-15,2,2,2,2,2
2020-05-16,1,1,1,1,1
2020-05-19,1,1,1,1,1
2020-05-23,1,1,1,1,1
2020-05-26,1,1,1,1,1
2020-05-28,2,2,2,2,2
2020-05-29,2,2,2,2,2
2020-05-30,1,1,1,1,1
2020-06-02,2,2,2,2,2
2020-06-04,1,1,1,1,1
2020-06-05,1,1,1,1,1
2020-06-06,1,1,1,1,1
2020-06-08,3,3,3,3,3
2020-06-09,2,2,2,2,2
2020-06-10,4,4,4,4,4
2020-06-12,3,3,3,3,3
2020-06-13,5,5,5,5,5
2020-06-16,2,2,2,2,2
2020-06-19,2,2,2,2,2
2020-06-20,3,3,3,3,3
2020-06-25,1,1,1,1,1
2020-06-26,2,2,2,2,2
2020-06-27,3,3,3,3,3
2020-06-30,3,3,3,3,3
2020-07-01,3,3,3,3,3
2020-07-03,1,1,1,1,1
2020-07-04,1,1,1,1,1
2020-07-09,2,2,2,2,2
2020-07-10,4,4,4,4,4
2020-07-11,1,1,1,1,1
2020-07-12,1,1,1,1,1
2020-07-14,2,2,2,2,2
2020-07-15,2,2,2,2,2
2020-07-16,3,3,3,3,3
2020-07-17,1,1,1,1,1
2020-07-18,2,2,2,2,2
2020-07-20,2,2,2,2,2
2020-07-21,1,1,1,1,1
2020-07-22,1,1,1,1,1
2020-07-23,1,1,1,1,1
2020-07-24,3,3,3,3,3
2020-07-25,1,1,1,1,1
2020-07-27,2,2,2,2,2
2020-07-29,1,1,1,1,1
2020-07-30,1,1,1,1,1
2020-07-31,1,1,1,1,1
2020-08-01,1,1,1,1,1
2020-08-03,1,1,1,1,1
2020-08-04,1,1,1,1,1
2020-08-07,2,2,2,2,2
2020-08-11,1,1,1,1,1
2020-08-12,2,2,2,2,2
2020-08-15,1,1,1,1,1
2020-08-17,1,1,1,1,1
2020-08-18,2,2,2,2,2
2020-08-19,2,2,2,2,2
2020-08-20,1,1,1,1,1
2020-08-21,4,4,4,4,4
2020-08-22,2,2,2,2,2
2020-08-25,1,1,1,1,1
2020-08-26,1,1,1,1,1
2020-08-28,2,2,2,2,2
2020-08-29,1,1,1,1,1
2020-08-31,1,1,1,1,1
2020-09-02,1,1,1,1,1
2020-09-03,2,2,2,2,2
2020-09-07,3,3,3,3,3
2020-09-08,2,2,2,2,2
2020-09-10,1,1,1,1,1
2020-09-12,4,4,4,4,4
2020-09-14,1,1,1,1,1
2020-09-15,1,1,1,1,1
2020-09-16,2,2,2,2,2
2020-09-18,1,1,1,1,1
2020-09-19,1,1,1,1,1
2020-09-22,1,1,1,1,1
2020-09-24,2,2,2,2,2
2020-09-26,1,1,1,1,1
2020-09-27,1,1,1,1,1
2020-09-29,1,1,1,1,1
2020-09-30,2,2,2,2,2
2020-10-01,1,1,1,1,1
2020-10-02,2,2,2,2,2
2020-10-03,2,2,2,2,2
2020-10-05,1,1,1,1,1
2020-10-08,1,1,1,1,1
2020-10-09,3,3,3,3,3
2020-10-10,1,1,1,1,1
2020-10-15,3,3,3,3,3
2020-10-16,2,2,2,2,2
2020-10-17,2,2,2,2,2
2020-10-20,1,1,1,1,1
2020-10-22,2,2,2,2,2
2020-10-23,3,3,3,3,3
2020-10-24,3,3,3,3,3
2020-10-30,2,2,2,2,2
2020-10-31,1,1,1,1,1
2020-11-02,1,1,1,1,1
2020-11-03,1,1,1,1,1
2020-11-06,1,1,1,1,1
2020-11-07,1,1,1,1,1
2020-11-09,2,2,2,2,2
2020-11-10,1,1,1,1,1
2020-11-11,1,1,1,1,1
2020-11-13,2,2,2,2,2
2020-11-14,1,1,1,1,1
2020-11-16,1,1,1,1,1
2020-11-18,1,1,1,1,1
2020-11-19,1,1,1,1,1
2020-11-20,2,2,2,2,2
2020-11-21,2,2,2,2,2
2020-11-23,2,2,2,2,2
2020-11-24,1,1,1,1,1
2020-11-26,1,1,1,1,1
2020-11-27,1,1,1,1,1
2020-11-28,4,4,4,4,4
2020-11-30,2,2,2,2,2
2020-12-03,1,1,1,1,1
2020-12-04,1,1,1,1,1
2020-12-05,1,1,1,1,1
2020-12-08,3,3,3,3,3
2020-12-09,2,2,2,2,2
2020-12-10,2,2,2,2,2
2020-12-18,1,1,1,1,1
2020-12-23,1,1,1,1,1
2020-12-24,2,2,2,2,2
2020-12-28,1,1,1,1,1
2020-12-29,1,1,1,1,1
2020-12-30,4,4,4,4,4
2020-12-31,1,1,1,1,1
2021-01-07,1,1,1,1,1
2021-01-08,2,2,2,2,2
2021-01-09,1,1,1,1,1
2021-01-13,1,1,1,1,1
2021-01-14,2,2,2,2,2
2021-01-15,3,3,3,3,3
2021-01-16,1,1,1,1,1
2021-01-20,1,1,1,1,1
2021-01-21,1,1,1,1,1
2021-01-22,2,2,2,2,2
2021-01-23,1,1,1,1,1
2021-01-24,1,1,1,1,1
2021-01-26,1,1,1,1,1
2021-01-27,1,1,1,1,1
2021-01-28,1,1,1,1,1
2021-01-30,1,1,1,1,1
2021-02-02,1,1,1,1,1
2021-02-03,4,4,4,4,4
2021-02-05,4,4,4,4,4
2021-02-06,2,2,2,2,2
2021-02-08,1,1,1,1,1
2021-02-09,4,4,4,4,4
2021-02-10,1,1,1,1,1
2021-02-11,1,1,1,1,1
2021-02-12,3,3,3,3,3
2021-02-13,1,1,1,1,1
2021-02-17,1,1,1,1,1
2021-02-18,1,1,1,1,1
2021-02-19,1,1,1,1,1
2021-02-24,1,1,1,1,1
2021-02-27,3,3,3,3,3
2021-03-04,1,1,1,1,1
2021-03-05,2,2,2,2,2
2021-03-06,2,2,2,2,2
2021-03-09,2,2,2,2,2
2021-03-10,2,2,2,2,2
2021-03-12,5,5,5,5,5
2021-03-13,1,1,1,1,1
2021-03-15,1,1,1,1,1
2021-03-16,3,3,3,3,3
2021-03-17,2,2,2,2,2
2021-03-18,1,1,1,1,1
2021-03-19,1,1,1,1,1
2021-03-24,1,1,1,1,1
2021-03-25,1,1,1,1,1
2021-03-26,2,2,2,2,2
2021-03-29,1,1,1,1,1
2021-03-31,2,2,2,2,2
2021-04-01,1,1,1,1,1
2021-04-02,3,3,3,3,3
2021-04-03,1,1,1,1,1
2021-04-04,1,1,1,1,1
2021-04-08,3,3,3,3,3
2021-04-12,1,1,1,1,1
2021-04-13,2,2,2,2,2
2021-04-15,2,2,2,2,2
2021-04-16,1,1,1,1,1
2021-04-17,2,2,2,2,2
2021-04-19,2,2,2,2,2
2021-04-21,1,1,1,1,1
2021-04-22,1,1,1,1,1
2021-04-23,4,4,4,4,4
2021-04-25,1,1,1,1,1
2021-04-28,1,1,1,1,1
2021-05-01,1,1,1,1,1
2021-05-03,1,1,1,1,1
2021-05-04,2,2,2,2,2
2021-05-05,2,2,2,2,2
2021-05-06,1,1,1,1,1
2021-05-07,2,2,2,2,2
2021-05-08,1,1,1,1,1
2021-05-11,3,3,3,3,3
2021-05-14,2,2,2,2,2
2021-05-15,2,2,2,2,2
2021-05-17,2,2,2,2,2
2021-05-18,1,1,1,1,1
2021-05-21,3,3,3,3,3
2021-05-25,2,2,2,2,2
2021-05-26,1,1,1,1,1
2021-05-27,3,3,3,3,3
2021-05-28,5,5,5,5,5
2021-05-29,6,6,6,6,6
2021-05-31,1,1,1,1,1
2021-06-01,3,3,3,3,3
2021-06-03,1,1,1,1,1
2021-06-04,1,1,1,1,1
2021-06-05,3,3,3,3,3
2021-06-07,1,1,1,1,1
2021-06-08,2,2,2,2,2
2021-06-09,1,1,1,1,1
2021-06-11,3,3,3,3,3
2021-06-12,2,2,2,2,2
2021-06-16,1,1,1,1,1
2021-06-17,1,1,1,1,1
2021-06-21,2,2,2,2,2
2021-06-25,2,2,2,2,2
2021-06-26,1,1,1,1,1
2021-06-28,2,2,2,2,2
2021-06-29,1,1,1,1,1
2021-06-30,1,1,1,1,1
2021-07-01,1,1,1,1,1
2021-07-02,1,1,1,1,1
2021-07-03,1,1,1,1,1
2021-07-05,1,1,1,1,1
2021-07-07,3,3,3,3,3
2021-07-08,2,2,2,2,2
2021-07-09,4,4,4,4,4
2021-07-13,1,1,1,1,1
2021-07-15,2,2,2,2,2
2021-07-16,2,2,2,2,2
2021-07-17,2,2,2,2,2
2021-07-20,1,1,1,1,1
2021-07-21,1,1,1,1,1
2021-07-22,3,3,3,3,3
2021-07-23,3,3,3,3,3
2021-07-24,4,4,4,4,4
2021-07-26,1,1,1,1,1
2021-07-27,1,1,1,1,1
2021-07-30,4,4,4,4,4
2021-07-31,5,5,5,5,5
2021-08-04,1,1,1,1,1
2021-08-06,1,1,1,1,1
2021-08-07,2,2,2,2,2
2021-08-09,1,1,1,1,1
2021-08-10,1,1,1,1,1
2021-08-11,2,2,2,2,2
2021-08-12,1,1,1,1,1
2021-08-13,2,2,2,2,2
2021-08-14,2,2,2,2,2
2021-08-17,3,3,3,3,3
2021-08-20,1,1,1,1,1
2021-08-24,3,3,3,3,3
2021-08-25,2,2,2,2,2
2021-08-26,3,3,3,3,3
2021-08-27,3,3,3,3,3
2021-08-28,1,1,1,1,1
2021-08-30,2,2,2,2,2
2021-09-01,4,4,4,4,4
2021-09-02,2,2,2,2,2
2021-09-03,1,1,1,1,1
2021-09-04,3,3,3,3,3
2021-09-06,2,2,2,2,2
2021-09-07,1,1,1,1,1
2021-09-08,2,2,2,2,2
2021-09-09,2,2,2,2,2
2021-09-10,1,1,1,1,1
2021-09-11,5,5,5,5,5
2021-09-13,1,1,1,1,1
2021-09-14,2,2,2,2,2
2021-09-15,2,2,2,2,2
2021-09-16,1,1,1,1,1
2021-09-17,3,3,3,3,3
2021-09-18,1,1,1,1,1
2021-09-20,1,1,1,1,1
2021-09-21,1,1,1,1,1
2021-09-22,1,1,1,1,1
2021-09-23,3,3,3,3,3
2021-09-24,4,4,4,4,4
2021-09-25,4,4,4,4,4
2021-09-26,1,1,1,1,1
2021-09-27,1,1,1,1,1
2021-09-28,3,3,3,3,3
2021-09-30,2,2,2,2,2
2021-10-01,6,6,6,6,6
2021-10-02,5,5,5,5,5
2021-10-04,1,1,1,1,1
2021-10-06,2,2,2,2,2
2021-10-07,1,1,1,1,1
2021-10-08,3,3,3,3,3
2021-10-09,3,3,3,3,3
